"label","text","googleScore","VADER"
"Neutral","RT @fenty_lovegood: #060 from #365shots : Show your love ... http://post.ly/QWyQ",0.8,0.636949942926426
"Negative","@InsaneSteez and fuck it if I misspelled my last @ comment to you. my bad",-0.3,-0.790569415042095
"Neutral","RT @JonasJoeWorld: RT if you're in the #JonasFamily and you want #JonasBieberPEACE ! And dont forget to think of (cont) http://tl.gd/ddqib",0.1,0.308926241053029
"Neutral","RT @theonlinemom: Although we report on the studies, we do not believe video games are the cause of violent behavior in children http://bit.ly/UbVoM",0.1,-0.599373159673106
"Neutral","i like that game better than the usual ""i spy my credit card at revival"" i usually play on sat mornings. @legendsleague",0.4,0.855541579265878
"Positive","@louiehiguera Waddup brotha! I needs to get my Twitter chops up :)",0.4,0.509292289801147
"Negative","RT @crazimonkay: Lamatrix: #RIPMadisonBieber? Unbelieveable. Just because there's a Jonas TT like that. Wow. Justin Bieber fans are PATHETIC.",0,0.218451752538419
"Neutral","i don't care what @johncmayer says in his interviews: his lyrics & his tweets make me smile. i feel all warm & fuzzy on the inside.",0.1,0.195483861748466
"Positive","RT @iamdiddy: Attention paris I have a party at club VIP on thursday!!!! Let's go!!!! Spread the word! Last (cont) http://tl.gd/d7v83",0.1,0.836018529570093
"Neutral","RT @twirus_nl: RT: @mjmulders1989: Help mee om een representatieve Twexitpoll te maken en ReTweet! Twirus Exit Poll http://bit.ly/bEG4LA",0,0.457380695897669
"Neutral","@TheRichLane What up Bruh Bruh! Yo I'm bout to order them Ray Ban's twitpic ya jawns for me. I'm not sure if mines is the right ones",0,-0.308037303499855
"Neutral","@mersilavie http://www.gama-go.com/product.php?productid=16962&cat=279&source=100302blast",0,0
"Neutral","Now you can text to help people affected by the Chile quake News: http://bit.ly/buQwzL via @addthis",0.2,0.273212885294474
"Positive","It's almost time for American Idol and it's the guys night since one of the girls was too sick to perform. Get better Crystal!",0,-0.17588813834533
"Neutral","@PhilJohnB First in Holloway and then for the last week in Triin's place. Are you going to be around 29/3-24/4?",0,0
"Neutral","Interesting....I'm checkin my email & I see that Manny Pacquiao sent me a Facebook friend request. I wonder if it's really him...hmmm.",0.1,0.493914580573631
"Positive","I experienced that 2nite!! RT @TheIntelligentW: I Love Seeing Health & Fitness 'Experts' That Look Like They Just ... http://bit.ly/cTSzW6",0.5,0.854966685301832
"Neutral","@fadlynesia wkwkwkkw pempek yg dijalaprang yh??? hahay..",0,0
"Neutral","Ohio State Buckeyes men's basketball team runs over Illinois to secure share of Big Ten title: Jon Diebler has 21 ... http://bit.ly/9EBi9u",0.3,0.557370401713154
"Positive","RT @slownessmood: Thanks to peru, china, korea, argentina, usa and brasil for help our people. THE HELP IS COMMING!!",0,0.86303621915127
"Neutral","@kakakakourtney bad news...he couldnt unlocked it",-0.6,-0.54232614454664
"Neutral","RT @BelieberBabes: #JonasBieberPeace good to know.",0.6,0.440433570760169
"Neutral","That retweet most likely due to @JOHNSTEWART and daily show pointing out the hypocracy of it all. Go John.",0,0
"Positive","@rainnluv Kris and Cale singing that remains to be my favorite thing ever.",0.5,0.458831467741123
"Neutral","RT @EmoneyyBags #TeamEur0 Everything European",0.4,0
"Neutral","My beard trimmer isn't charging, due probably to a difference in voltage... I'm going to look like Karl Marx",0,0.361157559257308
"Neutral","RT @shoppingqueeen: The only real valuable thing is intuition: Albert Einstein",-0.4,0.476657605574574
"Neutral","@PrettieBirdie talkin to funny ass Brian from Youtube..and I got a tweet from alonzo too..now I'm gettin tired u?",-0.2,-0.54232614454664
"Neutral","@tommcfly you tried the marmite cereal bars?",0,0
"Positive","@youngmyke Thank you!! OHHH Chrissy. Remember her? Anywho..she preggy!",0.2,0.522919741615686
"Neutral","RT @CyberDivaVA: Internet Marketing Professor: Social Media Tips for Artists: Do you serve a small niche, like the ar.. http://bit.ly/cq4W6g",0.3,0.361157559257308
"Neutral","The narrator's voice has me pinned. I cannot move. All I can do is wait for him to say 1960, with light, crisp emphasis.",0,0
"Positive","2 all my new friends: Welcome! Peace and Love 2 all. 2 all MY FRIENDS!! I am very hon...: http://chatter.com/a/2dmnp",0.5,0.961274139926134
"Neutral","NEWS: CAMPAIGNERS are moving a step closer to making a lethal road safer to cross. Villagers in North Weald are fi... http://bit.ly/bPXafs",0.3,0.421463615211762
"Negative","Now I'm scared too go to sleep @cuntwhoreee was telling me ghost stories!!!!!! Ughh:/",-0.5,-0.748232394249038
"Neutral","So is Microsoft's ""software plus services"" strategy dead? It appears to be all ""cloud"" now. #pcbuzz",-0.1,-0.648556646884329
"Positive","RT @ddlovato: ""We'll Be A Dream"" is now available as a single on Itunes!! Check it out!!",0,0.488454028430689
"Positive","@mollyheartssoap Heeeey! So I was right about Babs having a boyfriend!! x",0.1,0
"Neutral","@Dinsypedia when you work out why I want to know...",-0.5,0.0772283284276542
"Neutral","@ceisenhood Hm, that or maybe bc the site got hacked a few weeks ago. @wachen can you check why older Local articles aren't Google indexing?",-0.3,-0.401923825269382
"Neutral","News:Pearson was arrested today at Pierce College in Woodland Hills, CA for the crime of making criminal threats",-0.4,-0.915277325894875
"Positive","@JarvisTheArtist I'm good lil homey!!! Ready to get this WORK in witcha!!! LETS GET IT!!!",0.6,0.762747592005996
"Positive","Won my 3rd match out of 8! 5 more to go! Allez meee:)",0.1,0.646729211424663
"Neutral","RT @UPANDCOMING93: @LiL_SaVaG3_KeN y u in shorts and a t shirt playing ball in da park? -__- damn lol u dedicated lmao...stfu",0.3,0.7184212081071
"Neutral","ok so more info for the festival in the midlands; it's on the 21st march, and I'm on at 10pm! more info to follow... http://bit.ly/c4mhHO",0.3,0.726275887598934
"Neutral","Check Out At MySalonBrand.com http://www.mysalonbrand.com/catalog/product/view/id/4264 Tigi Catwalk Root Boost 8.5 oz",0.5,0.401923825269382
"Neutral","@cosmic_black Currently listening to.Hisssss,",0.3,0
"Neutral","""Great men are they who see that the spiritual is stronger than material force, that thoughts rule the world."" ~ Ralph Waldo Emerson",0.3,0.771737211101106
"Neutral","#Shoutout to Pretty woman @getyourhoneyon",0.5,0.493914580573631
"Positive","im so happy all thz snow meltinq!!!",0.9,0.706742872454502
"Neutral","RT @dmccraine: When i tell ppl Im a trainer,they think ""gym"" RT @c4lpt: I am a learning prof,I help people learn;I am not a trainer #lrnchat",0.3,0.401923825269382
"Neutral","Dr. Seuss' birthday a lesson for readers: Parties in the Mid-Ohio Valley and across the nation this week honor the... http://bit.ly/aO64OU",0.3,0.709560194985489
"Neutral","Ada kue yg ky semangka ga co?mauu..RT @theZico: Pasar klojen RT @utsjkiew: Dmanaa?dmanaa?RT @theZico: Lemah bgt gw dihadapan kue2 basah",0,0
"Positive","Oh my!!! Cherry Bomb by Dakota & Kristen = AMAZING!!! Oh man this movie is gonna ROCK! http://bit.ly/cUraaJ",0,0.542479244907847
"Neutral","@rohmeo01 sounds like a perfectly reasonable thing to do to me. Why not?",0.3,0.771737211101106
"Neutral","RT @googlewave: Google Wave email notifications are here (for testing)! Get immediate, hourly or daily updates http://bit.ly/clpDXI",0.1,0
"Neutral","Last chance to get blistered by Rust Belt Sermon is April 9 at The Frequency http://tinyurl.com/y8eh3lt",-0.4,0.25
"Neutral","@qnoy2k indosiar will show the re-run hours after that.if not mistaken around 10pm.the same day.if not mistaken.I saw the ad..",0,0.275508894420287
"Negative","This nigguh needs to chill the fuck out fucken fat shit",-0.8,-0.796389070934751
"Neutral","Chegou uma caixa da Ludwing, o Limited Classic Maple de 14x6,5', o som mais cl?ssico de caixas de madeira. http://bit.ly/b9JsfC",-0.2,-0.226347954672536
"Neutral","Turkey presses Obama ahead of Armenia genocide vote http://bit.ly/c5ROja",0,0
"Neutral","Farah's TEES MAAR KHAN to release on December 24th 2010 - News: This Christmas audiences are in for a treat with F... http://bit.ly/ar5h5R",-0.2,0.401923825269382
"Neutral","Grabbed some interviews at break. Now rushing to write this story for Fox at 10 and @CBS19 at 11!",0.2,0
"Neutral","Neighbour cat is taunting my cat from outside. Mavis meows a good game from behind glass, but is to chicken to go defend her back yard.",0.2,0.238226956925149
"Neutral","@FaruqTheKing haha yeah?!? i dont even know who Raheem Devaughn is so ill check him out and let you know!!",-0.2,0.425255447138465
"Positive","He is my all... And I couldn't ask for more...",0.1,0
"Neutral","RT @Whiplash_Net: Inri Cristo: a vers?o m?stica de ""Hotel California"" http://bit.ly/aQiQjO",0,0
"Neutral","Now Casting Single Men & Women who are looking for love online!: Are you a single, in your 20's, 30's or 40's and ... http://bit.ly/cmiO8s",0.6,0.669633508083533
"Neutral","Man dont change the money..money change the man..",-0.7,0
"Neutral","okays, im gonna do my makeup and get dressed now. no one talks to me -.-",-0.1,0.226347954672536
"Neutral","RT @kajjajja Your heart and my heart / Are very, very old friends. ~Hafiz",0.3,0.563537677634285
"Neutral","Tip #14: Feelings only need to be felt, so express them safely & privately, & feel better soon-soon! *wink*",0.4,0.768770508490301
"Neutral","RT @JDiesen Sjekk ut! Vampire Weekend VS Yeasayer - Giving Up the Alp (Immuzikation Blend): http://bit.ly/cUUyZh #musikktips",0.3,0.400336154206753
"Positive","I love Softlips lip balm @ilovesoftlips In fact, I applied the vanilla flavor just a few mins ago :)",0.9,0.801995608018326
"Neutral","@_souzafan Launched our tracker, so join us for free leech... oh, seed too! ==> h ttp://BrazilTorrents.com/register.php zj",0,0.788074451169778
"Negative","And the annoying ones make me want to kill. RT @heatheryarrish Awkward people make me laugh",-0.5,-0.624893326938946
"Neutral","Think I just taught my daughter the nuance btwn ""answering honestly but w/a relevant omission"" and ""lying"". That probably wasn't very smart.",-0.3,-0.29870658696844
"Neutral","Im the first to fall last to know whered you go now im heels over head im hanging upside dwn-boys like girls",-0.4,0.361157559257308
"Neutral","Ededeh.. Jammoko tanya.. Logatta bisa tongjii.. Hahahaha..RT @mardjoedjaii: @safinaishak ededeee .so balogat dia eh :p",0,0
"Neutral","@jjennieelliss i do not have a hickey! i posted a status on facebook that if 50 people liked it it grow a beard xD",0,0.777741076436332
"Neutral","@rymh You got plans for lunch? I think we need to hang out for a bit. Also, just to stop me from watching cartoons over lunch.",0,-0.295958174200194
"Neutral","I-70 WESTBOUND from I-71 N. (#101) to I-670 (#96)- Jam Factor: 0- Incidents: 0 ()",0,0
"Neutral","Greatest Hits Box almost gone! http://www.youtube.com/watch?v=dAqV-gGoSF0",0.4,0.669633508083533
"Neutral","I miss you too twin @NiaGalvin!! I'll be over in a few hun",0.1,-0.292351418264332
"Neutral","See if you can guess where I am now? Hint - They have Deschutes Black Butte Porter http://tweetphoto.com/13252826",0,0
"Neutral","RT @careerealism 7 Key Ways to Promote Your Personal Brand http://bit.ly/8YLfNS",0,0.381819167922678
"Neutral","RT @yogee_raj: Likes Dreamworks Animation: wow - http://likaholix.com/r/pCK #movies",0.6,0.7649686210234
"Neutral","#CosmoWatch Virtualization Dir: James River, IceWEB, NASA and Cloud Computing | Virtualization Journal http://bit.ly/doZqGo",0.1,0
"Neutral","""Now I'm stronger than yesterday, now it's nothing but my way; my loneliness ain't killing me no more..."" #twirl #HomoExplosion",0.1,0.637658888621422
"Neutral","Hmmmm, to study or to make a nice breakfast? There's only one option here, though I may regret it once the pathology marks are in.",0.3,0
"Neutral","Fafsa saved us $5550.00 this time around.",0.3,0.421463615211762
"Neutral","Fotolog atualizado: http://www.fotolog.com.br/fconrad #cosplay #steampunk",0.5,0
"Neutral","AOL: Channel Editor, Finance (London, GBR) http://bit.ly/9Eap2o #AOLJobs #AOLCareers #Jobs #TweetMyJOBS",0.2,0
"Neutral","Omg! http://bit.ly/c7yoI7 - Using this my website got 12k views today. National Grammar Day #JonasBrothersAre #itsNotCool",0.1,0
"Neutral","@ArmaniExxchange I wud but...my bday tomoro..I ain't puttn it down for no1..sum1 gotta put it dwn for me.. #imjustsayin",-0.2,0
"Neutral","7082 WESTMOORLAND DR | Berkeley Hills | Now: $1,150,000 | Orig: $1,200,000 | Total Reduction: $50,000 | Days On: 43 |",0.5,0
"Positive","@justinbieber can you PLEASE follow me and give me a big shoutout =) <3",0.9,0.845519422009593
"Positive","@yankeegirl51680 thanks! my mom is there now she was walking by saw the line and jumped on it lol",0.4,0.795931461520828
"Positive","@MeanderingSoul At least I would say it, because it's truly what you are: an adorable, amazing dork with a good soul!",0.9,0.893170390855634
"Neutral","Vandalism on 11XX LEXINGTON RD, Louisville, 40204, KY (via spotcrime.com): Vandalism http://bit.ly/bC3XZA",0,0
"Positive","@youngmusic I got some shit called BuryBerry weekend...you would think I was lil wayne LOL!",0.2,0.323694680387832
"Neutral","When I get a car, the license plate will say ""HAXLULZ"".",0,0
"Positive","#F1 Remember, the 2009 race edit is now on the F1 web! Great to be able to watch it at last!!",0.8,0.716325749847538
"Positive","@ShannOOO lol its cooliooo!! I get off@6 today if u wanna come by b4 kid pick up time lmaoo!! Or u know they're more than welcome too lol!!",0.4,0.952738953808049
"Neutral","The judges on #idol are making me not want to watch the show.",-0.4,-0.0572262193848928
"Neutral","i haven't seen him yet today. i was hoping for a smile",0,0.648556646884329
"Neutral","Her pin is 20D60.... :P Not giving any of you hahaha!",0,0.432157197122913
"Neutral","compLexity Gaming - Counter-Strike | World of Warcraft | Team ...: Today, Major League Gaming has annou... http://bit.ly/aLo4L0",0.2,0
"Neutral","@cutealesia after looking at the picture with the article I understand why someone would buy an island.",-0.2,0
"Neutral","Loving the track playing on 6music right now",0.9,0.690774742992202
"Neutral","My knuckle is big, gotta work on lefty",0.1,0
"Neutral","The Urban Playground http://bit.ly/bYlG0H",0.1,0
"Negative","GRRRRRRRAAAAAAHHHHH! GODD@$# MAYA! WHY WONT YOU WORK FOR ME?! :( I really need to see if I can get a tutor to help me learn this stuff. :(",-0.2,-0.60929676304049
"Neutral","Signal: Extreme Thing 2010: The Ricardo Laguna Pro BMX Dirt Challenge. http://deluxebmx.com/news/2010/03/good-back-yard-ric/",0.3,-0.273212885294474
"Neutral","Listening to Juke Box Hero by Foreigner http://p.rhap.com/Tra.2326253 #rhapsody",0.7,0.557370401713154
"Positive","PPP has surpassed the 100,000 view mark. A big thank you to our fans and our web partners @koldcasttv & @bliptv",0.4,0.361157559257308
"Positive","@EmmaXMichaelX It Was Really Coool !! .x I Told Jack About It And He Started Pissing Himself !! I Looovvveee yooouu Sooooo Mucchhh",0,-0.59511010054386
"Neutral","RT @lovesmesomeyou: Ever wonder about Sin: Fat or Gay? My video response http://bit.ly/9jM8Ch",0,-0.557370401713154
"Neutral","Good Morning! Temps right now in the upper 20s.",0.4,0.492554870219313
"Negative","@Nikekaws OH EM GEEE!!! why do i have to be a bean head looser!!!?",-0.1,0
"Neutral","@LarryMadowo my guess is the 'Larry Show' or 'Madowo on Business n Tech'",0,0
"Neutral","I done texted and called this guy @Will_Matt ...he still hasn't hit me back.",-0.7,0
"Neutral","It's nice to look over your High School Yearbook and see things are still the same as they were. You can still say ""who are these people?""",0.2,0.421463615211762
"Neutral","@RadioLunchbox you need to bathe, dude.",0.1,0
"Neutral","Would you consider looking at my site and giving feedback? http://bit.ly/dCG6Qo",0.1,0.339950051825042
"Neutral","RT @Brunno_Aguiar: RT @ChrissMarquez: Cara, SETE ANOS DE FALLEN???? Uhuuuuhhh!!! #WorldEvanescenceDay #HappyBdayFallen",0,0.811010896032337
"Neutral","RT lah kau mamaknya kek mana ! @iincebul: kasih makan lah ini sodara kalian @methaCore @Bagasluts http://tweetphoto.com/13238276",0,0
"Neutral","More work. (@ O'Hare Airport Terminal 3) http://4sq.com/cx4Xsg",0,0
"Neutral","Just took ""What kind of Animal are you in bed?"" and got: a Teddybear! Try it ? http://bit.ly/akrxM8",0,0.61894211667804
"Neutral","RT @NBSoftwareStore: Five minutes to go! Winner will be randomly selected and announced at 12:01PM EST. #NBS http://bit.ly/NBSiPhone",0,0.623908929811253
"Neutral","Your friends seem to be extra supportive of you now but upon c... More for Taurus http://twittascope.com/twittascope/?sign=2",0.1,0.391941681688886
"Neutral","RT @lockerz: I like to PLAY the Patric Stump video on Lockerz.com",0.3,0.684149381969636
"Neutral","RT @alacimass: VAs: are business owners & understand many if not all functions of keeping a business running like a well oiled machine.",-0.2,0.557370401713154
"Neutral","RT @TeamARIN: Announcement: Call for Hosting Providers to Present at ARIN XXV http://bit.ly/aIrEFF",0.9,0
"Neutral","The Rolling Stones - You Can t Always Get What You Want http://bit.ly/bUMssp",-0.3,0.0772283284276542
"Neutral","I just took ""Which Twilight New Moon Character Are You?"" and got: jacob! Try it: http://bit.ly/aL06cd",0.1,0
"Neutral","@n00bf4c3pl0x australia wbu? :)",0.3,0.458831467741123
"Neutral","wow is all i have to say",0.3,0.585881765446162
"Neutral","@masonworld I thought everyone knew that?",0,0
"Neutral","RT @Kingjones88: I've wasted so much time on chicks .... thank god I didn't waste the same amount of $$$(I feel the same way)",-0.6,0.408238310841654
"Positive","@PerezHilton if you do it I would definitely watch it!",0.8,0.457380695897669
"Neutral","Loss of UB rehabilitation program will hurt region: The attending physicians are also faculty at the University at... http://bit.ly/clpjZM",-0.1,-0.690774742992202
"Positive","i am off that college work to do ill be on my phone if yah want me just @ reply my :) love yah all thanks for following........... :)<3 xoxo",0.6,0.911803099405969
"Neutral","@RyanSeacrest have they told you who goes tonight yet?",0,0
"Neutral","Ain't asking nobody for nothing http://www.youtube.com/watch?v=bs4y5si8DGs",-0.5,0
"Positive","My niche is better than yours! http://tinyurl.com/yd4xuee",-0.1,0.492554870219313
"Positive","@RadSpectacular Sorry to hear it. Have made extra noise for you. Good luck!",0,0.708836379076006
"Neutral","Guys how many times wud u like ur lady to call u in a day???",-0.3,0.466030437565482
"Negative","Have You Heard About The Secret Behind ?The Secret?? (this is SHOCKING Stuff)... http://bit.ly/FREEDVD",-0.5,-0.608910356791946
"Neutral","VIDEO: The Chimney Pro*To The Rescue*Cape Cod, Ma http://tmogul.com/tweet/bdrRY",-0.1,0
"Neutral","RT @AAFNational Want expert career development advice? Attend our free Web seminar ""Brand: YOU"" on Wed. March 31! http://bit.ly/aJyki1",0,0.598312136874872
"Positive","omg thank u!!! http://tweeter.faxo.com/Biggest_Emily_Osment_Fan",0.5,0.522919741615686
"Neutral","check us out broadcasten live on ustream heres the link... http://lnk.ms/6g2dP",0,0
"Neutral","Landed in Denver...quick layover before continuing to LA...and then get ready for 3 broadcast in 2 days...",0,0.361157559257308
"Neutral","@So_MzUnderstood I might have one F too because my professor gives us nothing but tests & no homework. What u got an F in?",-0.5,0.325224313573055
"Neutral","beginning iTunes reconstruction on new laptop. 9,709 songs and 37 GBs to go through....",0.2,0
"Positive","4real! RT @JillianMichaels: Ok I am obsessed with Carrie underwoods cowboy cassanoca song. It takes a woman that hot to make like country.",0.1,0.570743081367889
"Positive","my thursday eavening tv line-up goesss Eastenders, #snogmarryavoid, then hotter than my daughter, then after a while skins. WOOP (:",0.1,0.493914580573631
"Neutral","RT @craigmod: How dead is print?",-0.1,-0.648556646884329
"Neutral","RT @Senate_GOPs: Sen. McConnell on #hcr just now: ""This is a fight between Democrats inside the Beltway and (cont) http://tl.gd/dkmoc",-0.2,-0.381819167922678
"Neutral","conta logo o segredoooo .com .com .com .com (@gabi_cardlpj live on http://twitcam.com/h54q)",0.2,0
"Neutral","@theonlyQuinnBee DM he's just parked in my driveway...",-0.1,0
"Neutral","hopes adaa yangg aneehh di.seqolaaa ! (dance) http://plurk.com/p/40jlpb",0.2,0.475252507890751
"Neutral","@MKqueenBee @iluvjosh4ever Stare at it and you can kind of see him falling =D Renee, lesson learned, right? :p",0.5,0.72694578401804
"Neutral","@admiral_kuro weeeek, ngapain gw disayang maho, wkwkwk :P",0.3,0
"Neutral","#nowplaying Cruel Summer - Bananarama",0,-0.585881765446162
"Positive","2 and a half hours until i see Jim Halpert's beautiful baby!!!",0.3,0.698085088949713
"Neutral","http://bit.ly/aEu57j -- 3 earthquakes in less than 2 month span?!! groaning now but one day the earth will shake w/ joy.",0.1,0.694071756024826
"Neutral","I need to act upon my feelings. Even if my feelings tell me to distance myself from a person I love or have love for. Its for the best.",0.4,0.927373924809499
"Neutral","@BodyByB Have some curiosity about twitter, facebook, adwords, and how to utilize them for your mlm? http://hopurl.com/69719",0.2,-0.339950051825042
"Neutral","Reformist economist Saeid Laylaz?s prison sentence reduced to 3 years following appeal ? GVF #iranelection http://bit.ly/a1bDAH",0,-0.520354218544147
"Neutral","Kyun Dooriyan - Shafqat Amanat Ali (2010) [PAKISTANI ALBUM]: Singer : Shafqat Amanat AliMusic Director: Shafqat Am... http://bit.ly/9FbUyB",0.1,0
"Neutral","@beautiful_x3 aight ima hit yall up tomarro after this nigga do somethin on my whip",0.4,0
"Neutral","Confirmed: Microsoft's Project Pink Lives, and It's Coming to Verizon [Exclusive] http://ow.ly/16IwAD",0,0
"Negative","@godsgirl8494 I wouldn't want to live forever. Even though I would meet new people, I would lose everyone in my life.. It would be unbarable",0,-0.444530217910817
"Neutral","@KermitHermit that's is the logic. But twitter is now against common sense",0.1,0
"Neutral","Free refrigerator (astoria, queens): Free refrigerator, standard model, light creme color. mus... http://bit.ly/9hvvN7 http://bit.ly/6KPOg2",0.2,0.7649686210234
"Neutral","RT @colleennika: I write about @shirleymanson and Elijah Wood's @OliverPeoples film for @InterviewMag http://bit.ly/cyBtrO",0,0
"Negative","Anyone else watching Terps vs Blue Devils?! Fear the TURTLE!!! #bandwagonfan #Kanyeshrug I'm new to Maryland lol",0.2,0.434425371307806
"Positive","It looks really nice outside!! Sun is out",0.3,0.568592967260927
"Neutral","@ForeverWithYou_ but by time I load up my computer it will be 9 and you'll be gone D:",-0.5,0
"Neutral","@mtorres1992 i am whipped. i am starting to think about marriage and shit. i need her. get her to talk to me. please?",0,-0.318210996771242
"Positive","I just got up to 28,044 in #DoodleJump!!! Beat that! http://itunes.com/app/DoodleJump",0.2,0
"Neutral","RT @africam: Nkorho Cam : hyena By: Penny2 http://bit.ly/NF6KI",0,0
"Neutral","@catherinealulio random just watch it :D",0.5,0
"Neutral","Vick?s future still uncertain (The Mercury) http://iko.la/ns/22470",0,-0.295958174200194
"Neutral","http://twitpic.com/16j4hk - Alexander McQueen??,????,????",-0.1,0
"Neutral","@boomkit18 Awww, can I see? Nobody deserves to be put down.",0,0
"Neutral","NEW: Quick Video Post: My Company's Latest Expansion Revealed! http://bit.ly/di703K - Please feel free to RT!",0.4,0.733856038750025
"Negative","Bob Bryar ""booted"" from My Chemical Romance? Oh that's a real nice way to put it COCKBAGS. I always liked Rocksound better anyway @AltPress",0.3,0.902174522266463
"Neutral","@e_austin I am pro-union! Let's quiz pub emp union mems & see what they know about labor movement. Raised by local pres & business agent.",0,0
"Neutral","@JA5KAUR lol h-i-triple x. i wonder what u thought i said durin the verse.",0.3,0.599373159673106
"Neutral","#icheatedbecause I want to bootleg my own sex tape.",-0.6,0.0772283284276542
"Positive","Praying for you my sista!! -->RT @HydeiaBroadbent Living with AIDS is a pain!!!",0,-0.453006410753052
"Neutral","Oh & now my batteries gonna die. sum1 hates me 2nite missed Chezza & am gonna miss @wossy",0.3,-0.862468816257373
"Positive","@anugrahayyu u should visit me in gorontalo. u can stay at my house!:D lol",0.4,0.636002161886086
"Neutral","The Lounge : Emissions trading scheme gripe: Author: ThalassSubject: Emissions trading scheme gripePosted: 05 Marc... http://bit.ly/crWAH0",0,0
"Neutral","@m_robertson_UK Thanks but I still miss the legs, I work out & still I know I'll never have them back.",0.2,0.0129088687931107
"Neutral","Getting ready to rock out at Made with Love Bakery and Cafe - Today at 4pm! Yummy, yummy... http://bit.ly/aFfOns",0.6,0.885783096766168
"Neutral","#Iremember when I first saw #PokerFace by #LadyGaGa i thought it was wack but i love it #ABDC",0.9,0.778253322150626
"Neutral","RT @TwentyWonder: What if you were at a party, and H.R. Pufnstuf showed up?",0,0.401923825269382
"Neutral","Scurry County Texas : Billy E. Tankersley - Breckenridge American - http://www.askbiography.com/bio/Scurry_County_Texas.html @askbiography",0,0
"Positive","@stuffbyxtine hahahaha exactly five o'clock and i just finished that sushi cat game! perfect timing :P (been playing on and off)",0.5,0.69959689416212
"Neutral","RT @securitybuyer: 2 Pentagon Police Officers Shot at Metro Station By Gunman John Patrick Bedell: The AP is reporting http://url4.eu/1axyB",0,0
"Neutral","FT: China to target economic growth rate of 8% http://bit.ly/a3Y6om Full http://bit.ly/byCOsR",0.1,0.381819167922678
"Neutral","Goodmorning The Swagg Rises From his Slumber last day last class lets get it poppin nyc by the end of the night Loveit !",0.9,0
"Neutral","@mikebladen i would love to go :(",0,0.318210996771242
"Neutral","no sounddd (@bluecornpie live on http://twitcam.com/hayk)",-0.2,-0.295958174200194
"Neutral","RT @inafried Xbox Live changes policy on referencing sexuality, gender, race. (finally) http://bit.ly/bq0aKW",0,0
"Neutral","dear god. i wonder if i can trade my lunch break for a nap time today.",0.2,0.571885032070072
"Neutral","represented a client at a green card interview in Garden City, Long Island on Tuesday. We were in and out and approved in under one hour!",0.1,0.475252507890751
"Positive","@TartletTran @etalien16 HAHAHAHAHAHA!!! rofl!!! okok cool then! imma sleep too! soo late!! nighty night!!!",0.2,0.800224154598959
"Positive","LOL. The 10ers are dancing to Oh! again. :)",0.1,0.837037880878381
"Positive","@oaklandcemetery Really looking forward to Oakland events for the Phoenix Flies http://bit.ly/cxIveQ OMG you have just got to see this!",0.1,0
"Negative","TWIST SHOULD TOUR W. JB CAUSE THEY BOTH SICKKK ! HOW BOUT CHUCKEE THO ? (#TwistShouldTourWithJB live at http://ustre.am/2HH8)",0.2,0
"Neutral","@majornelson http://twitpic.com/16rsgc - #toysoldiers thats simple it was a atari 2600 with pole position and galaxian lol played with it fo",0.1,0.743037755434939
"Neutral","The prudent see danger and take refuge, but the simple keep going and suffer for it. Proverbs 27:12",0.3,-0.787576788412228
"Positive","Had to send it here, as you're not following me ;-) I let him know. Thanks again!",0.2,0.351045279141463
"Neutral","Just got asked if I had a gun in my bag.",-0.1,-0.339950051825042
"Neutral","RT @mousavifacebook: http://fb.me/631Zf3I",0,0
"Neutral","#nowplaying : ""Basic Space"" von The xx. Tune in http://laut.fm/festivalisten",0,0
"Neutral","Ok, I don't think I can last here at work much longer. Moved my car so the busses don't block me in. I hope we're done before three.",-0.3,0.784896346859408
"Positive","@Boolumaster This dude is like MJ the sequel really..he always hits the big shot!!!",0.6,0.522919741615686
"Positive","tomorrow is goin to be interestin, so excited to go out of town for 4 days",0.8,0.479500494628943
"Neutral","RT @NickiToJonaS: #JonasBrothers #JoBrosDanceThriller #JonasFamily VAMOS JONATIKAS RT",0.4,0
"Neutral","RT @MsLeloB: It's not true? Yep.no one can confirm @bonang story as the source of breakingnews.*damaginghercareer*",0,-0.325224313573055
"Neutral","@rebelbrown That amazing girl gave that speech years ago..she is still speaking today! Still working for cause she believes in...",0.4,0.623908929811253
"Neutral","@zsass Masih ada, tapi bukan yg buat special shownya. Gw masih ada 2.",0,0.401923825269382
"Negative","i hate children laughter in scary movies <__<",0,-0.571885032070072
"Neutral","Alright...it's midnight. Where are my new Redskins?",0,0
"Neutral","Ada yg versi jawa nya..kocak!RT @yandtti: i love you jesus ..deep down in my heart ,take a bow deep deep down down .deep down in my heart",0.6,0.669633508083533
"Neutral","Brent and Brad in hot flip flop fuck action - http://bit.ly/9fJdOI",-0.4,-0.709560194985489
"Neutral","gender references X Factor Judge Dannii Minogue Says Sorry For Comments Abou http://bit.ly/cmu1g1",-0.4,-0.0772283284276542
"Neutral","Ele ... http://tweetphoto.com/13370959",0,0
"Neutral","http://ts1.in/64803 The end of the end",0.1,0
"Neutral","I uploaded a YouTube video -- HAPPY BIRTHDAY.... http://youtu.be/foYDtf7VCu8?a",0.4,0.663321407755737
"Neutral","@scandal_band #scacover",0,0
"Neutral","I Took ballet/tap/jazz classes when I was 8...not by choice RT @mikeziemer: If you're awake, @mikeziemer me a #randomfact about you.",0,0
