English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Polish Word
prop	0	0	0	0	0	0	1	0	0	0	rekwizyt
propaganda	0	0	0	0	0	1	0	0	0	0	propaganda
propagate	0	0	0	0	0	0	0	0	0	0	propagować
propagation	0	0	0	0	0	0	0	0	0	0	propagacja
propane	0	0	0	0	0	0	0	0	0	0	propan
propel	0	0	0	0	0	0	0	0	0	0	napędzać
propelled	0	0	0	0	0	0	0	0	0	0	napędzany
propeller	0	0	0	0	0	0	0	0	0	0	śmigło
propelling	0	0	0	0	0	0	0	0	0	0	napędzający
propensity	0	0	0	0	0	0	0	0	0	0	skłonność
proper	0	0	0	0	0	0	1	0	0	0	właściwy
property	0	0	0	0	0	0	0	0	0	0	własność
prophecy	0	1	0	0	0	0	0	0	0	0	proroctwo
prophesy	0	0	0	0	0	0	0	0	0	0	prorokować
prophet	0	1	0	0	0	0	1	0	0	1	prorok
prophetic	0	1	0	0	0	0	0	0	0	0	proroczy
prophylactic	0	1	0	0	0	0	1	0	0	1	profilaktyczny
prophylaxis	0	0	0	0	0	0	0	0	0	0	profilaktyka
proportion	0	0	0	0	0	0	0	0	0	0	proporcja
proportional	0	0	0	0	0	0	0	0	0	0	proporcjonalny
proportionate	0	0	0	0	0	0	0	0	0	0	procentowy
proportions	0	0	0	0	0	0	0	0	0	0	proporcje
proposal	0	0	0	0	0	0	0	0	0	0	wniosek
proposition	0	0	0	0	0	0	1	0	0	0	propozycja
proprietary	0	0	0	0	0	0	0	0	0	0	prawnie zastrzeżony
proprietor	0	0	0	0	0	0	0	0	0	0	właściciel
proprietorship	0	0	0	0	0	0	0	0	0	0	własność
propriety	0	0	0	0	0	0	0	0	0	0	przyzwoitość
propulsion	0	0	0	0	0	0	0	0	0	0	napęd
prose	0	0	0	0	0	0	0	0	0	0	proza
prosecute	1	0	0	1	0	1	0	1	0	0	zaskarżyć
prosecution	0	0	1	0	0	1	0	0	0	0	oskarżenie
prosecutor	0	0	0	0	0	0	0	0	0	0	prokurator
prospect	0	0	0	0	0	0	1	0	0	0	perspektywa
prospective	0	0	0	0	0	0	0	0	0	0	spodziewany
prospectively	0	1	0	0	0	0	0	0	0	0	prospektywnie
prospectus	0	0	0	0	0	0	0	0	0	0	prospekt
prosper	0	1	0	0	1	0	1	0	0	0	prosperować
prosperity	0	0	0	0	0	0	1	0	0	0	dobrobyt
prosperous	0	0	0	0	1	0	1	0	0	0	dostatni
prostitute	0	0	1	0	0	1	0	0	0	0	prostytutka
prostitution	0	0	1	0	0	1	0	1	0	0	prostytucja
prostrate	0	0	0	0	0	0	0	0	0	0	wyczerpać
protagonist	0	0	0	0	0	0	0	0	0	0	protagonista
protect	0	0	0	0	0	0	1	0	0	0	chronić
protected	0	0	0	0	0	0	0	0	0	1	chroniony
protecting	0	0	0	0	0	0	1	0	0	1	ochrona
protection	0	0	0	0	0	0	0	0	0	0	ochrona
protective	0	0	0	0	0	0	1	0	0	0	ochronny
protector	0	0	0	0	0	0	1	0	0	1	ochraniacz
protein	0	0	0	0	0	0	0	0	0	0	białko
protest	0	0	0	0	0	0	0	0	0	0	protest
protocol	0	0	0	0	0	0	0	0	0	0	protokół
prototype	0	0	0	0	0	0	0	0	0	0	prototyp
protozoa	0	0	0	0	0	0	0	0	0	0	pierwotniaki
protracted	0	0	0	0	0	0	0	0	0	0	dłuższy
protrude	0	0	0	0	0	0	0	0	0	0	wystawać
protrusion	0	0	0	0	0	0	0	0	0	0	występ
proud	0	1	0	0	1	0	1	0	0	1	dumny
prove	0	0	0	0	0	0	1	0	0	0	udowodnić
proven	0	0	0	0	0	0	0	0	0	1	udowodniony
proverb	0	0	0	0	0	0	0	0	0	0	przysłowie
proverbial	0	0	0	0	0	0	1	0	0	0	przysłowiowy
provide	0	0	0	0	0	0	1	0	0	1	dostarczać
provided	0	0	0	0	0	0	0	0	0	0	pod warunkiem, że
providence	0	0	0	0	0	0	0	0	0	0	opatrzność
providing	0	1	0	0	1	0	1	0	0	1	dostarczanie
province	0	0	0	0	0	0	0	0	0	0	województwo
provincial	0	0	0	0	0	0	0	0	0	0	prowincjonalny
provision	0	0	0	0	0	0	0	0	0	0	zaopatrzenie
provisionally	0	0	0	0	0	0	0	0	0	0	tymczasowo
provisions	0	0	0	0	0	0	0	0	0	0	zaprowiantowanie
proviso	0	0	0	0	0	0	0	0	0	1	klauzula
provocation	1	0	0	0	0	1	0	0	0	0	prowokacja
provocative	0	0	0	0	0	0	0	0	0	0	prowokacyjny
provoking	1	0	1	0	0	1	0	0	0	0	irytujący
provost	0	0	0	0	0	0	0	0	0	0	rektor
prowess	0	0	0	0	0	0	0	0	0	0	dzielność
prowl	0	0	0	1	0	0	0	0	1	0	grasować
proximal	0	0	0	0	0	0	0	0	0	0	proksymalny
proximate	0	0	0	0	0	0	0	0	0	0	najbliższy
proximity	0	0	0	0	0	0	0	0	0	0	bliskość
proxy	0	0	0	0	0	0	0	0	0	1	pełnomocnik
prudence	0	0	0	0	0	0	1	0	0	0	roztropność
prudent	0	0	0	0	0	0	1	0	0	1	ostrożny
prune	0	0	0	0	0	0	0	0	0	0	suszona śliwka
pry	1	1	0	0	0	1	0	0	0	1	Wtrącać się
prying	0	0	0	0	0	1	0	0	0	0	wścibski
psalm	0	0	0	0	0	0	1	0	0	0	psalm
pseudo	0	0	0	0	0	0	0	0	0	0	rzekomy
pseudonym	0	0	0	0	0	0	0	0	0	0	pseudonim
psyche	0	0	0	0	0	0	0	0	0	0	Psyche
psychical	0	0	0	0	0	0	0	0	0	0	psychiczny
psychics	0	0	0	0	0	0	0	0	0	0	wróżka
psychological	0	0	0	0	0	0	0	0	0	0	psychologiczny
psychologist	0	0	0	0	0	0	0	0	0	0	psycholog
psychology	0	0	0	0	0	0	0	0	0	0	psychologia
psychosis	1	0	0	1	0	1	0	1	0	0	psychoza
pub	0	0	0	0	0	0	0	0	0	0	pub
puberty	0	0	0	0	0	0	0	0	0	0	dojrzewanie
pubescent	0	0	0	0	0	0	0	0	0	0	dojrzewający płciowo
public	0	1	0	0	0	0	1	0	0	0	publiczny
publication	0	0	0	0	0	0	0	0	0	0	publikacja
publicist	0	0	0	0	0	1	0	0	0	0	publicysta
publicity	0	0	0	0	0	0	0	0	0	0	reklama
publicly	0	0	0	0	0	0	0	0	0	0	publicznie
publish	0	0	0	0	0	0	0	0	0	0	publikować
published	0	0	0	0	0	0	0	0	0	0	opublikowany
publisher	0	0	0	0	0	0	0	0	0	0	wydawca
pudding	0	0	0	0	0	0	0	0	0	0	pudding
puddle	0	0	0	0	0	0	0	0	0	0	kałuża
puff	0	0	0	0	0	0	0	0	0	0	ptyś
puffy	0	0	0	0	0	1	0	0	0	0	podpuchnięte
pug	0	0	0	0	0	0	0	0	0	0	mops
puke	0	0	1	0	0	0	0	0	0	0	rzygać
pull	0	0	0	0	0	0	1	0	0	0	ciągnąć
pulley	0	0	0	0	0	0	0	0	0	0	krążek linowy
pullover	0	0	0	0	0	0	0	0	0	0	zjechać na pobocze
pulmonary	0	0	0	0	0	0	0	0	0	0	płucny
pulp	0	0	0	0	0	0	0	0	0	0	miazga
pulpit	0	0	0	0	0	0	1	0	0	0	ambona
pulsation	0	0	0	0	0	0	0	0	0	0	pulsacja
pulse	0	0	0	0	0	0	0	0	0	0	puls
puma	0	0	0	1	0	0	0	0	1	0	puma
pump	0	0	0	0	0	0	0	0	0	0	pompa
pun	0	0	0	0	0	0	0	0	0	0	gra słów
punch	1	0	0	1	0	1	0	1	1	0	dziurkacz
punctual	0	1	0	0	0	0	1	0	0	1	punktualny
punctuality	0	0	0	0	0	0	1	0	0	0	punktualność
punctually	0	0	0	0	0	0	0	0	0	0	akuratnie
punctuation	0	0	0	0	0	0	0	0	0	0	interpunkcja
puncture	0	0	0	0	0	0	0	0	0	0	przebicie
pundit	0	0	0	0	0	0	0	0	0	0	mędrzec hinduski
pungent	0	0	1	0	0	1	0	0	0	0	ostry
punish	0	0	0	1	0	1	0	0	0	0	karać
punished	1	1	1	1	0	1	0	1	0	0	ukarany
punishing	1	0	0	1	0	1	0	1	0	0	karanie
punishment	1	0	1	1	0	1	0	0	0	0	kara
punitive	1	0	0	1	0	1	0	1	0	0	karny
punk	0	0	0	0	0	0	0	0	0	0	punk
punt	0	1	0	0	0	0	0	0	0	0	barka płaskodenna
puny	0	0	0	0	0	0	0	0	0	0	małostkowy
pup	0	0	0	0	0	0	0	0	0	0	szczenię
pupil	0	0	0	0	0	0	0	0	0	0	uczeń
puppet	0	0	0	0	0	0	0	0	0	0	marionetka
puppy	0	1	0	0	0	0	1	0	0	1	szczeniak
purchase	0	0	0	0	0	0	0	0	0	0	zakup
purchaser	0	0	0	0	0	0	0	0	0	0	Kupujący
purchasing	0	0	0	0	0	0	0	0	0	0	nabywczy
puree	0	0	0	0	0	0	0	0	0	0	puree
purely	0	0	0	0	0	0	1	0	0	1	czysto
purgatory	0	0	1	1	0	1	0	0	0	0	czyściec
purge	0	0	0	1	0	1	0	0	0	0	oczyścić
purification	0	0	0	0	0	0	1	0	0	1	oczyszczenie
purify	0	0	0	0	1	0	1	0	0	1	oczyścić
purist	0	0	0	0	0	0	1	0	0	0	purysta
purity	0	0	0	0	0	0	1	0	1	0	czystość
purple	0	0	0	0	0	0	0	0	0	0	fioletowy
purport	0	0	0	0	0	0	0	0	0	0	znaczenie
purpose	0	0	0	0	0	0	0	0	0	0	zamiar
purposely	0	0	0	0	0	0	0	0	0	0	celowo
purr	0	0	0	0	1	0	1	0	0	1	mruczeć
purse	0	0	0	0	0	0	0	0	0	0	portmonetka
pursuance	0	0	0	0	0	0	0	0	0	0	wykonywanie
pursuing	0	0	0	0	0	0	0	0	0	0	ściganie
pursuit	0	0	0	0	0	0	0	0	0	0	pościg
purveyor	0	0	0	0	0	0	0	0	0	0	dostawca
purview	0	0	0	0	0	0	0	0	0	0	zakres
pus	0	0	1	0	0	1	0	0	0	0	ropa
push	0	0	0	0	0	0	0	0	0	0	naciskać
pushing	0	0	0	0	0	0	0	0	0	0	popychanie
puss	0	0	0	0	0	0	0	0	0	0	kot
pussy	0	0	0	0	0	0	0	0	0	0	kiciuś
pussycat	0	0	0	0	0	0	0	0	0	0	kicia
put	0	0	0	0	0	0	0	0	0	0	położyć
putative	0	0	0	0	0	0	0	0	0	1	domniemany
puts	0	0	0	0	0	0	0	0	0	0	stawia
putty	0	0	0	0	0	0	0	0	0	0	kit
puzzled	0	0	0	0	0	0	0	0	0	0	zdziwiony
puzzling	0	0	0	0	0	0	0	0	0	0	zagadkowe
pygmy	0	0	0	0	0	0	0	0	0	0	pigmej
pyramid	0	0	0	0	0	0	0	0	0	0	piramida
pyramidal	0	0	0	0	0	0	0	0	0	0	piramidalny
pyrotechnics	0	0	0	0	0	0	0	0	0	0	pirotechnika
quack	0	0	1	0	0	1	0	0	0	0	Kwak
quad	0	0	0	0	0	0	0	0	0	0	kwadrat
quadrangle	0	0	0	0	0	0	0	0	0	0	czworobok
quadrant	0	0	0	0	0	0	0	0	0	0	kwadrant
quadratic	0	0	0	0	0	0	0	0	0	0	kwadratowy
quadrature	0	0	0	0	0	0	0	0	0	0	kwadratura
quadruple	0	0	0	0	0	0	0	0	0	0	poczwórny
quadrupole	0	0	0	0	0	0	0	0	0	0	kwadrupol
quagmire	0	0	1	0	0	1	0	0	0	0	bagno
quail	0	0	0	1	0	1	0	0	0	0	Przepiórka
quaint	0	0	0	0	1	0	1	0	0	1	osobliwy
quake	0	0	0	1	0	0	0	0	0	0	drżeć
qualified	0	0	0	0	0	0	1	0	0	1	wykwalifikowany
qualify	0	0	0	0	0	0	0	0	0	0	zakwalifikować
qualifying	0	0	0	0	0	0	1	0	0	0	kwalifikacyjny
qualities	0	0	0	0	0	0	0	0	0	0	cechy
quality	0	0	0	0	0	0	0	0	0	0	jakość
quandary	1	0	0	1	0	1	0	0	0	0	kłopot
quantify	0	0	0	0	0	0	0	0	0	0	określić ilościowo
quantitative	0	0	0	0	0	0	0	0	0	0	ilościowy
quantitatively	0	0	0	0	0	0	0	0	0	0	ilościowo
quantity	0	0	0	0	0	0	0	0	0	0	Ilość
quantum	0	0	0	0	0	0	0	0	0	0	kwant
quarantine	0	0	0	1	0	0	0	0	0	0	kwarantanna
quarrel	1	0	0	0	0	1	0	0	0	0	kłócić się
quarry	0	0	0	0	0	0	0	0	0	0	kamieniołom
quart	0	0	0	0	0	0	0	0	0	0	kwarta
quarter	0	0	0	0	0	0	0	0	0	0	kwartał
quartered	0	0	0	0	0	0	0	0	0	0	poćwiartowany
quarters	0	0	0	0	0	0	0	0	0	0	mieszkanie
quartet	0	0	0	0	0	0	0	0	0	0	kwartet
quartile	0	0	0	0	0	0	0	0	0	0	kwartyl
quarto	0	0	0	0	0	0	0	0	0	0	kwarto
quartz	0	0	0	0	0	0	0	0	0	0	kwarc
quash	0	0	0	1	0	1	0	0	0	0	stłumić
quasi	0	0	0	0	0	0	0	0	0	0	prawie
quaternary	0	0	0	0	0	0	0	0	0	0	czwartorzędowy
quay	0	0	0	0	0	0	0	0	0	0	nadbrzeże
queen	0	0	0	0	0	0	0	0	0	0	królowa
quell	0	0	0	0	0	1	0	0	0	0	stłumić
quench	0	0	0	0	0	0	0	0	0	0	ugasić
query	0	0	0	0	0	0	0	0	0	0	zapytanie
quest	0	1	0	0	0	0	1	0	0	0	poszukiwanie
question	0	0	0	0	0	0	1	0	0	0	pytanie
questionable	0	0	1	0	0	1	0	0	0	0	wątpliwy
questioning	0	0	0	0	0	0	0	0	0	0	pytający
queue	0	0	0	0	0	0	0	0	0	0	kolejka
quicken	0	1	0	0	0	0	0	0	0	0	ożywiać
quickly	0	0	0	0	0	0	0	0	0	0	szybko
quickness	0	0	0	0	0	0	1	0	1	0	szybkość
quicksilver	0	0	0	0	0	1	0	0	1	0	rtęć
quid	0	0	0	0	0	0	0	0	0	0	funt szterling
quiescent	0	0	0	0	0	0	1	0	0	0	spokojny
quiet	0	0	0	0	0	0	1	1	0	0	cichy
quietly	0	0	0	0	0	0	0	0	0	0	cicho
quill	0	0	0	0	0	0	0	0	0	0	lotka
quilt	0	0	0	0	0	0	0	0	0	0	kołdra
quinine	0	0	0	0	0	0	1	0	0	0	chinina
quit	0	0	0	0	0	1	0	0	0	0	zrezygnować
quits	0	0	0	0	0	0	0	0	0	0	skwitowany
quiver	0	0	0	1	0	1	0	0	0	0	kołczan
quivering	0	0	0	1	0	1	0	0	0	0	drżenie
quiz	0	0	0	0	0	1	0	0	0	0	kartkówka
quorum	0	0	0	0	0	0	0	0	0	0	kworum
quota	0	0	0	0	0	0	0	0	0	0	kontyngent
quotation	0	0	0	0	0	0	0	0	0	0	cytat
quote	0	1	0	0	0	1	1	0	1	0	cytat
quotient	0	0	0	0	0	0	0	0	0	0	iloraz
rabbit	0	0	0	0	0	0	0	0	0	0	Królik
rabble	1	0	0	1	0	1	0	0	0	0	motłoch
rabid	1	1	1	1	0	1	0	1	0	0	wściekły
rabies	0	0	0	0	0	1	0	0	0	0	wścieklizna
race	0	0	0	0	0	0	0	0	0	0	Wyścig
racehorse	0	0	0	0	0	0	0	0	0	0	koń wyścigowy
racer	0	0	0	0	0	0	0	0	0	0	biegacz
rack	0	0	0	0	0	1	0	1	0	0	stojak
racket	0	0	0	0	0	1	0	0	0	0	rakieta
racking	0	0	0	0	0	0	0	0	0	0	dręczący
racy	0	0	0	0	0	0	0	0	0	0	pikantny
radar	0	0	0	0	0	0	0	0	0	1	radar
radiance	0	1	0	0	1	0	1	0	0	1	blask
radiant	0	0	0	0	1	0	1	0	0	0	promienny
radiate	0	0	0	0	0	0	1	0	0	0	promieniować
radiation	0	0	0	1	0	1	0	0	0	0	promieniowanie
radically	0	0	0	0	0	0	0	0	0	0	radykalnie
radio	0	0	0	0	0	0	1	0	0	0	radio
radioactive	0	0	0	1	0	1	0	0	0	0	radioaktywny
radioactivity	0	0	0	0	0	0	0	0	0	0	radioaktywność
radiograph	0	0	0	0	0	0	0	0	0	0	rentgen
radiography	0	0	0	0	0	0	0	0	0	0	radiografia
radiology	0	0	0	0	0	0	0	0	0	0	radiologia
radium	0	0	0	0	0	0	0	0	0	0	rad
radius	0	0	0	0	0	0	0	0	0	0	promień
radon	0	0	0	1	0	1	0	0	0	0	radon
raffle	0	1	0	0	0	0	0	0	1	0	loteria
raft	0	0	0	0	0	0	0	0	0	0	tratwa
rage	1	0	0	0	0	1	0	0	0	0	wściekłość
ragged	0	0	0	0	0	0	0	0	0	0	obdarty
raging	1	0	1	1	0	1	0	0	0	0	wściekły
rags	0	0	1	0	0	1	0	0	0	0	łachmany
raid	1	0	0	1	0	1	0	0	1	0	nalot
rail	1	1	0	0	0	1	0	0	0	0	szyna
railing	0	0	0	0	0	0	0	0	0	0	balustrada
railroad	0	0	0	0	0	0	0	0	0	0	popędzać
railway	0	0	0	0	0	0	0	0	0	0	kolej żelazna
raiment	0	0	0	0	0	0	0	0	0	0	szaty
rain	0	0	0	0	0	0	0	0	0	0	deszcz
raincoat	0	0	0	0	0	0	0	0	0	0	płaszcz przeciwdeszczowy
rainfall	0	0	0	0	0	0	0	0	0	0	opad deszczu
rainy	0	0	0	0	0	0	0	1	0	0	deszczowy
raise	0	0	0	0	0	0	0	0	0	0	podnieść
raised	0	0	0	0	0	0	0	0	0	0	uniesiony
raising	0	0	0	0	0	0	0	0	0	0	wychowywanie
rake	0	0	0	0	0	0	0	0	0	0	grabie
rally	0	0	0	0	0	0	0	0	0	0	Rajd
ram	1	1	0	0	0	1	0	0	0	0	Baran
ramble	0	0	0	0	0	0	0	0	0	0	włóczęga
rambling	0	0	0	0	0	1	0	0	0	0	pnący
ramp	0	0	0	0	0	0	0	0	0	0	rampa
rampage	1	0	0	1	0	1	0	0	0	0	szał
ranch	0	0	0	0	0	0	0	0	0	0	ranczo
rancid	0	0	1	0	0	1	0	0	0	0	zjełczały
randomly	0	0	0	0	0	0	0	0	1	0	losowo
randomness	0	0	0	0	0	0	0	0	0	0	losowość
randy	0	0	0	0	0	0	0	0	0	0	krzykliwy
ranger	0	0	0	0	0	0	0	0	0	1	leśniczy
rank	0	0	0	0	0	0	0	0	0	0	ranga
ransom	1	0	0	1	0	1	0	0	0	0	okup
rant	0	0	0	0	0	0	0	0	0	0	tyrada
rap	0	0	0	0	0	0	0	0	0	0	kuks
rape	1	0	1	1	0	1	0	1	0	0	rzepak
rapid	0	0	0	0	0	0	0	0	1	0	nagły
rapidity	0	0	0	0	0	0	0	0	0	0	szybkość
rapids	0	0	0	0	0	0	0	0	0	0	katarakty na rzece
rapping	1	0	0	0	0	0	0	0	0	0	rapowanie
rapt	0	0	0	0	1	0	1	0	1	1	skupiony
raptors	0	0	0	1	0	1	0	0	0	0	drapieżniki
rapture	0	1	0	0	1	0	1	0	0	0	zachwyt
rarely	0	0	0	0	0	0	0	0	0	0	rzadko
rarity	0	0	0	0	0	0	0	0	1	0	rzadkość
rascal	1	0	1	1	0	1	0	0	0	0	szelma
rash	0	0	1	0	0	1	0	0	0	0	wysypka
rat	0	0	1	1	0	1	0	0	0	0	szczur
ratchet	0	0	0	0	0	0	0	0	0	0	zapadkowy
rate	0	0	0	0	0	0	0	0	0	0	wskaźnik
ratification	0	0	0	0	0	0	0	0	0	0	ratyfikacja
ratify	0	0	0	0	0	0	0	0	0	1	ratyfikować
rating	1	0	0	1	0	1	0	1	0	0	ocena
ratio	0	0	0	0	0	0	0	0	0	0	stosunek
ration	0	0	0	0	0	0	0	0	0	0	racjonować
rational	0	0	0	0	0	0	1	0	0	1	racjonalny
rationale	0	0	0	0	0	0	0	0	0	0	racjonalne uzasadnienie
rationalism	0	0	0	0	0	0	0	0	0	0	racjonalizm
rationality	0	0	0	0	0	0	0	0	0	0	racjonalność
rattan	0	0	0	0	0	0	0	0	0	0	rotang
rattle	0	0	0	0	0	0	0	0	0	0	grzechotka
rattlesnake	0	0	0	1	0	0	0	0	0	0	grzechotnik
raucous	0	0	0	0	0	1	0	0	0	0	ochrypły
rave	1	0	1	0	1	1	1	0	1	1	zachwycać się
raven	0	0	0	0	0	0	0	0	0	0	kruk
ravenous	1	0	0	1	0	1	0	1	0	0	wygłodniały
ravine	0	0	0	1	0	0	0	0	0	0	wąwóz
raving	1	1	0	1	1	1	0	0	1	0	bredzenie
rawhide	0	0	0	0	0	0	0	0	0	0	surowa skóra
ray	0	0	0	0	0	0	0	0	0	0	promień
razor	0	0	0	1	0	0	0	0	0	0	brzytwa
reach	0	0	0	0	0	0	0	0	0	0	zasięg
react	1	0	0	1	0	0	0	0	0	0	reagować
reactionary	0	0	0	0	0	1	0	0	0	0	reakcyjny
read	0	0	0	0	0	0	0	0	0	0	czytać
reader	0	0	0	0	0	0	1	0	0	0	czytelnik
readership	0	0	0	0	0	0	0	0	0	0	Czytelnictwo
readily	0	0	0	0	0	0	1	0	0	0	łatwo
readiness	0	1	0	0	1	0	1	0	0	1	gotowość
reading	0	0	0	0	0	0	1	0	0	0	czytanie
readjustment	0	0	0	0	0	0	0	0	0	0	przeregulowanie
ready	0	1	0	0	0	0	0	0	0	0	gotowy
reaffirm	0	0	0	0	0	0	1	0	0	0	potwierdzać
reagent	0	0	0	0	0	0	0	0	0	0	odczynnik
real	0	0	0	0	0	0	1	0	0	1	prawdziwy
realism	0	0	0	0	0	0	0	0	0	0	realizm
realistic	0	0	0	0	0	0	0	0	0	0	realistyczny
reality	0	0	0	0	0	0	0	0	0	0	rzeczywistość
realm	0	0	0	0	0	0	0	0	0	0	królestwo
realty	0	0	0	0	0	0	0	0	0	0	nieruchomość
ream	0	0	0	0	0	0	0	0	0	0	ryza
reap	0	0	0	0	0	0	0	0	0	0	zbierać
reappear	0	0	0	0	0	0	0	0	1	0	ponownie się pojawić
rear	0	0	0	0	0	1	0	0	0	0	tył
rearrange	0	0	0	0	0	0	0	0	0	0	przemieniać
rearrangement	0	0	0	0	0	0	0	0	0	0	przegrupowanie
reason	0	0	0	0	0	0	1	0	0	0	powód
reasonableness	0	0	0	0	0	0	0	0	0	0	rozsądek
reasoning	0	0	0	0	0	0	0	0	0	0	rozumowanie
reasons	0	0	0	0	0	0	0	0	0	0	powody
reassemble	0	0	0	0	0	0	0	0	0	0	złożyć ponownie
reassurance	0	0	0	0	0	0	1	0	0	1	reasekuracja
reassure	0	0	0	0	0	0	1	0	0	1	uspokajać
reassured	0	0	0	0	0	0	0	0	0	0	uspokojony
reassuring	0	0	0	0	0	0	0	0	0	0	uspokajający
rebate	0	0	0	0	0	0	1	0	0	0	przylga
rebel	1	0	0	1	0	1	0	0	0	0	Buntownik
rebellion	1	0	1	1	0	0	0	0	0	0	bunt
reborn	0	0	0	0	0	0	0	0	0	0	odrodzony
rebound	0	0	0	0	0	0	0	0	0	0	odbić się
rebuild	0	0	0	0	0	0	0	0	0	0	odbudować
rebuke	0	0	0	0	0	1	0	0	0	0	nagana
rebut	0	0	0	0	0	1	0	0	0	0	powstrzymać
recalcitrant	1	0	1	0	0	1	0	0	0	0	oporny
recall	0	0	0	0	0	0	0	0	0	0	przypomnienie sobie czegoś
recast	0	0	0	0	0	0	1	0	0	0	przerobić
recede	0	0	0	0	0	0	0	0	0	0	oddalać się
receding	0	0	0	0	0	0	0	0	0	0	cofnięty
receipt	0	0	0	0	0	0	0	0	0	0	paragon fiskalny
receipts	0	0	0	0	0	0	0	0	0	0	wpływy kasowe
received	0	0	0	0	0	0	1	0	0	0	Odebrane
receiver	0	0	0	0	0	0	0	0	0	0	odbiorca
receiving	0	1	0	0	1	0	1	0	1	0	otrzymujący
recent	0	0	0	0	0	0	0	0	0	0	ostatni
receptacle	0	0	0	0	0	0	0	0	0	0	pojemnik
reception	0	0	0	0	0	0	0	0	0	0	Przyjęcie
recess	0	0	0	0	0	0	0	0	0	0	wgłębienie
recesses	0	0	0	1	0	0	0	0	0	0	tajniki
recession	1	0	1	1	0	1	0	1	0	0	recesja
recherche	0	0	0	0	0	0	1	0	0	0	wyszukany
recidivism	1	0	1	0	0	1	0	1	0	0	recydywa
recipe	0	0	0	0	0	0	0	0	0	0	Przepis
recipient	0	1	0	0	0	0	0	0	0	0	odbiorca
reciprocal	0	0	0	0	0	0	0	0	0	0	odwrotność
reciprocate	0	0	0	0	0	0	1	0	0	0	odwzajemniać
reciprocity	0	0	0	0	0	0	0	0	0	0	wzajemność
recital	0	0	0	0	0	0	0	0	0	0	recital
recitation	0	0	0	0	0	0	0	0	0	0	recytacja
recite	0	0	0	0	0	0	0	0	0	0	recytować
reckless	1	0	0	1	0	1	0	0	0	0	nieostrożny
recklessness	1	0	1	1	0	1	0	0	1	0	lekkomyślność
reckoning	0	0	0	0	0	0	0	0	0	0	rachunek
reclamation	0	0	0	0	0	0	1	0	0	0	regeneracja
recline	0	0	0	0	0	0	1	0	0	1	układać
recluse	0	0	0	0	0	0	0	0	0	0	pustelnik
recognition	0	0	0	0	0	0	0	0	0	0	uznanie
recognizable	0	1	0	0	0	0	1	0	0	0	rozpoznawalny
recognized	0	0	0	0	0	0	0	0	0	0	rozpoznany
recoil	0	0	0	0	0	0	0	0	0	0	odrzut
recollect	0	0	0	0	0	0	0	0	0	0	pamiętać
recollection	0	0	0	0	0	0	0	0	0	0	wspomnienie
recombinant	0	0	0	0	0	0	0	0	0	0	rekombinowany
recombination	0	1	0	0	0	0	0	0	0	0	rekombinacja
recommend	0	0	0	0	0	0	1	0	0	1	polecić
recommendation	0	0	0	0	0	0	0	0	0	0	rekomendacje
recompense	0	0	0	0	0	0	0	0	0	0	nagroda
reconcile	0	0	0	0	0	0	0	0	0	0	pogodzić
reconciliation	0	1	0	0	1	0	1	0	0	1	pojednanie
reconnaissance	0	0	0	0	0	0	0	0	0	0	rozpoznawczy
reconsider	0	0	0	0	0	0	0	0	0	0	zrewidować
reconsideration	0	0	0	0	0	0	1	0	0	1	zrewidowanie
reconstitution	0	0	0	0	0	0	0	0	0	0	rekonstytucja
reconstruct	0	1	0	0	0	0	1	0	0	0	zrekonstruować
reconstruction	0	1	0	0	0	0	1	0	0	0	rekonstrukcja
record	0	0	0	0	0	0	0	0	0	0	nagrywać
recorder	0	0	0	0	0	0	1	0	0	0	rejestrator
recording	0	0	0	0	0	0	0	0	0	0	nagranie
recount	0	0	0	0	0	0	0	0	0	0	opowiadać
recoup	0	0	0	0	0	0	1	0	0	0	odzyskać
recourse	0	0	0	0	0	0	0	0	0	0	uciekanie się
recoverable	0	0	0	0	0	0	0	0	0	0	do odzyskania
recovery	0	0	0	0	0	0	1	0	0	0	powrót do zdrowia
recreation	0	1	0	0	1	0	1	0	0	0	rekreacja
recreational	0	1	0	0	1	0	1	0	0	0	rekreacyjny
recruit	0	0	0	0	0	0	0	0	0	0	rekrut
recruiting	0	0	0	0	0	0	0	0	0	0	rekrutacyjny
recruits	0	0	0	0	0	0	0	0	0	1	rekruci
rectangle	0	0	0	0	0	0	0	0	0	0	prostokąt
rectangular	0	0	0	0	0	0	0	0	0	0	prostokątny
rectification	0	0	0	0	0	0	0	0	0	0	sprostowanie
rectify	0	0	0	0	0	0	1	0	0	0	prostować
rector	0	0	0	0	0	0	0	0	0	0	rektor
rectory	0	0	0	0	0	0	0	0	0	0	probostwo
recumbent	0	0	0	0	0	0	0	0	0	0	leżący
recuperation	0	0	0	0	0	0	0	0	0	0	regeneracja
recur	0	0	0	0	0	0	0	0	0	0	powtarzać się
recurrence	0	0	0	0	0	0	0	0	0	0	nawrót
recurrent	0	1	0	0	0	0	0	0	0	0	nawracający
recurring	0	0	0	0	0	0	0	0	0	0	powtarzający się
recursion	0	0	0	0	0	0	0	0	0	0	rekurencja
recursive	0	0	0	0	0	0	0	0	0	0	rekursywny
recursively	0	0	0	0	0	0	0	0	0	0	rekurencyjnie
