English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Uyghur Word
scalpel	0	0	0	1	0	1	0	0	0	0	scalpel
scaly	0	0	0	0	0	1	0	0	0	0	scaly
scan	0	0	0	0	0	0	0	0	0	0	سايىلەش
scandal	0	0	0	1	0	1	0	0	0	0	سەتچىلىك
scandalous	1	0	0	0	0	1	0	0	0	0	سەتچىلىك
scanty	0	0	0	0	0	1	0	0	0	0	scanty
scape	0	0	0	0	0	0	0	0	0	0	scape
scapegoat	1	0	0	1	0	1	0	0	0	0	scapegoat
scar	1	0	1	1	0	1	0	1	0	0	جاراھەت
scarab	0	0	0	0	0	0	0	0	0	0	scarab
scarce	0	0	0	1	0	1	0	1	0	0	كەم
scarcely	0	0	0	0	0	1	0	1	0	0	ناھايىتى ئاز
scarcity	1	0	0	1	0	1	0	1	0	0	كەمچىل
scare	1	1	0	1	0	1	0	0	1	0	قورقۇنچ
scarecrow	0	0	0	1	0	1	1	0	0	0	قورقۇنچاق
scarf	0	0	0	0	0	0	0	0	0	0	شارپا
scarlet	0	0	0	0	0	0	0	0	0	0	قىزىل
scatter	0	0	0	0	0	0	0	0	0	0	تارقاق
scattered	0	0	0	0	0	0	0	0	0	0	تارقاق
scattering	0	0	0	0	0	0	0	0	0	0	تارقاق
scavenger	0	0	0	0	0	1	0	0	0	0	scavenger
scene	0	0	0	0	0	0	0	0	0	0	نەق مەيدان
scenery	0	0	0	0	0	0	0	0	0	0	مەنزىرە
scenic	0	0	0	0	0	0	0	0	0	0	مەنزىرە
scent	0	0	0	0	0	0	0	0	0	0	پۇراق
sceptical	0	0	0	0	0	0	0	0	0	1	گۇمانلىق
scepticism	0	0	0	0	0	0	0	0	0	0	گۇمانخورلۇق
schematic	0	0	0	0	0	0	0	0	0	0	schematic
scheme	0	0	0	0	0	1	0	0	0	0	لايىھە
schism	1	0	0	0	0	1	0	0	0	0	كەمسىتىش
schizophrenia	1	0	1	1	0	1	0	1	0	0	روھىي توسالغۇ
scholar	0	0	0	0	0	0	1	0	0	0	ئالىم
scholarly	0	0	0	0	0	0	0	0	0	0	ئالىم
scholarship	0	0	0	0	1	0	1	0	0	0	ئوقۇش مۇكاپات پۇلى
school	0	0	0	0	0	0	0	0	0	1	مەكتەپ
schoolboy	0	0	0	0	0	0	0	0	0	0	مەكتەپ ئوقۇغۇچىسى
schooling	0	0	0	0	0	0	0	0	0	0	مەكتەپ
schoolmaster	0	0	0	0	0	0	0	0	0	0	مەكتەپ مۇدىرى
schooner	0	0	0	0	0	0	0	0	0	0	schooner
sciatica	0	0	0	0	0	1	0	0	0	0	sciatica
science	0	0	0	0	0	0	0	0	0	0	ئىلىم
scientific	0	0	0	0	0	0	1	0	0	1	ئىلمىي
scientist	0	1	0	0	0	0	1	0	0	1	ئالىم
scintilla	0	0	0	0	0	0	1	0	0	0	scintilla
scintillation	0	0	0	0	0	0	0	0	0	0	scintillation
scintillator	0	0	0	0	0	0	0	0	0	0	scintillator
scion	0	0	0	0	0	0	0	0	0	0	scion
scissors	0	0	0	0	0	0	0	0	0	0	قايچا
scoff	1	0	1	0	0	1	0	0	0	0	مەسخىرە
scold	1	0	1	1	0	1	0	1	0	0	تىللىدى
scolding	1	0	0	0	0	1	0	0	0	0	تىللاۋاتىدۇ
scoop	0	0	0	0	0	0	0	0	0	0	scoop
scope	0	0	0	0	0	0	0	0	0	0	دائىرىسى
scorching	1	0	0	0	0	1	0	0	0	0	كۆيدۈرۈش
score	0	1	0	0	1	0	1	0	1	0	نومۇر
scores	0	0	0	0	0	0	0	0	0	0	نومۇر
scorn	1	0	0	0	0	1	0	0	0	0	مەسخىرە
scorpion	1	0	1	1	0	1	0	0	1	0	چايان
scotch	0	0	0	0	0	1	0	0	0	0	scotch
scoundrel	1	0	1	1	0	1	0	0	0	1	scoundrel
scour	0	0	0	0	0	0	0	0	0	0	scour
scourge	1	0	0	1	0	1	0	1	0	0	ئاپەت
scout	0	0	0	0	0	0	0	0	0	0	scout
scrabble	0	0	0	0	0	0	0	0	0	0	scrabble
scramble	0	0	0	0	0	0	0	0	0	0	scramble
scrambling	0	0	0	0	0	1	0	0	0	0	scrambling
scrape	0	0	0	0	0	0	0	0	0	0	scrape
scrapie	1	0	0	1	0	1	0	1	0	0	scrapie
scraping	0	0	0	0	0	0	0	0	0	0	scraping
scratch	0	0	0	0	0	0	0	0	0	0	scratch
scream	1	0	1	1	0	1	0	0	1	0	دەپ ۋاقىرىغىن
screaming	1	0	1	1	0	1	0	0	0	0	- دەپ ۋاقىرىدى
screech	0	0	0	1	0	1	0	0	1	0	screech
screen	0	0	0	0	0	0	0	0	0	0	ئېكران
screwdriver	0	0	0	0	0	0	0	0	0	0	screwdriver
screwed	1	0	0	0	0	1	0	0	0	0	بۇرمىلانغان
scribble	0	0	0	0	0	0	0	0	0	0	scribble
scribe	0	0	0	0	0	0	1	0	0	0	يازغۇچى
scrimmage	0	0	0	0	0	1	0	0	1	0	scrimmage
scrip	0	0	0	0	0	0	0	0	0	0	scrip
script	0	0	0	0	0	0	1	0	0	0	script
scriptural	0	0	0	0	0	0	0	0	0	0	مۇقەددەس كىتاب
scripture	0	0	0	0	0	0	0	0	0	1	مۇقەددەس كىتاب
scroll	0	0	0	0	0	0	0	0	0	0	scroll
scrub	0	0	1	0	0	1	0	0	0	0	scrub
scrumptious	0	0	0	0	0	0	1	0	0	0	scrumptious
scrupulous	0	0	0	0	0	0	0	0	0	0	قوپال
scrutinize	0	1	0	0	0	1	0	0	0	0	scrutinize
scrutiny	0	0	0	0	0	1	0	0	0	0	تەكشۈرۈش
sculptor	0	0	0	0	0	0	0	0	0	0	ھەيكەلتىراش
sculpture	0	0	0	0	0	0	1	0	0	0	ھەيكەل
sculptured	0	0	0	0	0	0	0	0	0	0	ھەيكەلتىراشلىق
scum	0	0	1	0	0	1	0	0	0	0	ئەخلەت
sea	0	0	0	0	0	0	1	0	0	0	دېڭىز
seaboard	0	0	0	0	0	0	0	0	0	0	دېڭىز
seal	0	0	0	0	0	0	1	0	0	1	تامغا
seals	0	0	0	0	0	0	0	0	0	1	تامغا
seam	0	0	0	0	0	0	0	0	0	0	seam
seaman	0	0	0	0	0	0	0	0	0	0	دېڭىزچى
seamless	0	0	0	0	0	0	0	0	0	0	يوچۇقسىز
seamstress	0	0	0	0	0	0	0	0	0	0	تىككۈچى
seaport	0	0	0	0	0	0	0	0	0	0	دېڭىز پورتى
sear	0	0	0	0	0	1	0	0	0	0	ئىزدەش
search	0	0	0	0	0	0	0	0	0	0	ئىزدەش
searching	0	0	0	0	0	0	0	0	0	0	ئىزدەش
seared	0	0	0	0	0	0	0	0	0	0	ئىزدەلدى
seaside	0	0	0	0	0	0	0	0	0	0	دېڭىز بويى
season	0	0	0	0	0	0	0	0	0	0	پەسىل
seasoned	0	0	0	0	0	0	1	0	0	0	پەسىللىك
seasoning	0	0	0	0	0	0	0	0	0	0	تېتىتقۇ
seat	0	0	0	0	0	0	0	0	0	0	ئورۇندۇق
secession	0	0	0	0	0	1	0	0	0	0	ئايرىلىش
secluded	0	0	0	0	0	1	0	1	0	0	يالغۇز
seclusion	0	0	0	1	0	1	1	0	0	0	يالغۇزلۇق
secondary	0	0	0	0	0	0	0	0	0	0	ئىككىلەمچى
secondhand	0	0	0	0	0	1	0	0	0	0	نىمكەش
secrecy	0	0	0	0	0	0	0	0	1	1	مەخپىيەتلىك
secret	0	0	0	0	0	0	0	0	0	1	مەخپىي
secretariat	0	0	0	0	0	0	1	0	0	0	كاتىبات باشقارمىسى
secretary	0	0	0	0	0	0	0	0	0	0	سېكرېتار
secrete	0	0	1	0	0	0	0	0	0	0	مەخپىي
secretion	0	0	1	0	0	1	0	0	0	0	ئاجرىتىپ چىقىرىش
secretive	0	0	0	0	0	1	0	0	0	0	مەخپىي
secretly	0	0	0	0	0	0	0	0	0	0	مەخپىي
sect	0	0	0	0	0	0	0	0	0	0	مەزھەپ
sectarian	1	0	0	1	0	1	0	0	0	0	مەزھەپ
sectional	0	0	0	0	0	0	0	0	0	0	بۆلەك
sector	0	0	0	0	0	0	0	0	0	0	ساھە
secular	0	1	0	0	0	0	0	0	0	0	دىندىن خالىي
secularism	0	0	0	0	0	0	0	0	0	0	سېكۇلارىزم
securities	0	0	0	0	0	0	0	0	0	1	ئاكسىيە
security	0	0	0	0	0	0	0	0	0	0	بىخەتەرلىك
sedan	0	0	0	0	0	0	0	0	0	0	sedan
sedate	0	0	0	0	0	0	0	0	0	0	sedate
sedative	0	0	0	0	0	0	0	0	0	0	تىنچلاندۇرۇش دورىسى
sedentary	0	0	0	0	0	0	0	0	0	0	ئولتۇرۇش
sedge	0	0	0	0	0	0	0	0	0	0	sedge
sediment	0	0	0	0	0	0	0	0	0	0	چۆكمە
sedimentary	0	0	0	0	0	0	0	0	0	0	چۆكمە
sedition	1	0	0	0	0	1	0	1	0	0	توپىلاڭ
seduce	0	0	0	0	0	1	0	0	0	0	ئازدۇرۇش
seducing	0	0	0	0	0	0	0	0	0	0	ئازدۇرۇش
seduction	0	0	0	0	0	1	0	0	0	0	ئازدۇرۇش
seductive	0	1	0	0	0	0	0	0	0	0	ئازدۇرغۇچى
seed	0	0	0	0	0	0	0	0	0	0	ئۇرۇق
seedling	0	0	0	0	0	0	0	0	0	0	مايسا
seek	0	1	0	0	0	0	0	0	0	0	ئىزدە
seeker	0	0	0	0	0	0	0	0	0	0	ئىزدىگۈچى
seemingly	0	0	0	0	0	0	0	0	0	0	قارىغاندا
seer	0	0	0	0	0	0	0	0	0	0	كۆرگۈچى
seething	0	0	0	0	0	0	0	0	0	0	seething
segment	0	0	0	0	0	0	0	0	0	0	بۆلەك
segregate	1	0	1	0	0	1	0	1	0	0	ئايرىش
segregated	0	0	0	0	0	1	0	0	0	0	ئايرىۋېتىلگەن
segregation	0	0	0	0	0	0	0	0	0	0	ئايرىش
seize	0	0	0	1	0	1	0	0	0	0	تۇتۇش
seizure	0	0	0	1	0	0	0	0	0	0	تۇتقاقلىق
seldom	0	0	0	0	0	0	0	0	0	0	ناھايىتى ئاز ئۇچرايدۇ
select	0	0	0	0	0	0	0	0	0	0	تاللاڭ
selection	0	0	0	0	0	0	0	0	0	0	تاللاش
selfish	1	0	1	0	0	1	0	0	0	0	شەخسىيەتچى
selfishness	0	0	0	0	0	1	0	0	0	0	شەخسىيەتچىلىك
sell	0	0	0	0	0	0	0	0	0	0	سېتىش
seller	0	0	0	0	0	0	0	0	0	0	ساتقۇچى
semaphore	0	0	0	0	0	0	0	0	0	0	semaphore
semblance	0	0	0	0	0	0	0	0	0	0	semblance
semen	0	0	0	0	0	0	0	0	0	0	مەنىي
semicolon	0	0	0	0	0	0	0	0	0	0	semicolon
seminal	0	0	0	0	0	0	0	0	0	0	seminal
seminar	0	0	0	0	0	0	0	0	0	0	seminar
seminary	0	0	0	0	0	0	0	0	0	0	seminary
semiotics	0	0	0	0	0	0	0	0	0	0	semotics
senate	0	0	0	0	0	0	0	0	0	1	senate
senator	0	0	0	0	0	0	0	0	0	0	senator
send	0	0	0	0	0	0	0	0	0	0	ئەۋەتىش
senescence	0	0	0	0	0	0	0	0	0	0	senescence
senile	0	0	0	1	0	1	0	1	0	0	senile
senior	0	0	0	0	0	0	0	0	0	0	پېشقەدەم
seniority	0	0	0	0	0	0	1	0	0	1	ياشانغانلار
sensation	0	0	0	0	0	0	0	0	0	0	sensation
sensational	0	0	0	0	1	0	1	0	0	0	sensational
sense	0	0	0	0	0	0	1	0	0	0	مەنىسى
senseless	1	0	1	1	0	1	0	1	1	0	مەنىسىز
senses	0	0	0	0	0	0	0	0	0	0	سەزگۈ
sensibility	0	0	0	0	0	0	1	0	0	0	سەزگۈرلۈك
sensibly	0	0	0	0	0	0	1	0	0	0	سەزگۈر
sensitive	0	0	0	0	0	0	0	0	0	0	سەزگۈر
sensory	0	0	0	0	0	0	0	0	0	0	sensory
sensual	0	1	0	0	1	1	1	0	1	1	sensual
sensuality	0	1	0	0	1	0	1	0	0	0	سەزگۈرلۈك
sensuous	0	0	0	0	1	0	1	0	0	0	سەزگۈر
sentence	1	1	1	1	0	1	0	1	0	0	جۈملە
sentient	0	0	0	0	0	0	0	0	0	0	sentient
sentiment	0	0	0	0	0	0	0	0	0	0	كەيپىيات
sentimental	0	0	0	0	0	0	1	0	0	0	ھېسسىيات
sentimentality	0	0	0	0	0	0	1	0	0	0	كەيپىيات
sentinel	0	0	0	0	0	0	1	0	0	1	sentinel
sentry	0	0	0	0	0	0	0	0	0	1	sentry
separable	0	0	0	0	0	0	0	0	0	0	ئايرىغىلى بولىدۇ
separate	0	0	0	0	0	0	0	0	0	0	ئايرىم
separately	0	0	0	0	0	0	0	0	0	0	ئايرىم
separation	0	0	0	0	0	0	0	0	0	0	ئايرىش
separatist	1	0	1	0	0	1	0	0	0	0	بۆلگۈنچى
sepia	0	0	0	0	0	0	0	0	0	0	sepia
sepsis	0	0	0	1	0	1	0	1	0	0	sepsis
sept	0	0	0	0	0	0	0	0	0	0	sept
septic	0	0	1	0	0	1	0	0	0	0	septic
septum	0	0	0	0	0	0	0	0	0	0	septum
sequel	0	1	0	0	0	0	0	0	0	0	داۋامى
sequence	0	0	0	0	0	0	0	0	0	0	تەرتىپ
sequent	0	0	0	0	0	0	0	0	0	0	تەرتىپلىك
sequestered	0	0	0	0	0	0	0	0	0	0	تەرتىپكە سېلىنغان
sequestration	0	0	0	0	0	1	0	1	0	0	تەرتىپلەش
serene	0	0	0	0	0	1	0	0	0	1	خاتىرجەم
serenity	0	1	0	0	1	0	1	0	0	1	خاتىرجەملىك
sergeant	0	0	0	0	0	0	0	0	0	0	sergeant
serial	0	1	0	0	0	0	0	0	0	0	serial
series	0	0	0	0	0	0	0	0	0	1	series
serif	0	0	0	0	0	0	0	0	0	0	serif
seriousness	0	0	0	1	0	0	0	1	0	0	ئەستايىدىللىق
sermon	0	0	0	0	0	0	1	0	0	1	خىتاب
serpent	0	0	1	1	0	1	0	0	0	0	يىلان
serpentine	0	0	0	0	0	0	0	0	0	0	يىلان
serrated	0	0	0	0	0	0	0	0	0	0	serrated
serum	0	0	0	0	0	0	1	0	0	0	قان زەردابى
servant	0	0	0	0	0	1	0	0	0	1	خىزمەتچى
serve	0	0	0	0	0	1	0	0	0	1	مۇلازىمەت قىلىڭ
service	0	0	0	0	0	0	0	0	0	0	service
serviceable	0	0	0	0	0	0	0	0	0	0	مۇلازىمەتچان
servile	0	0	1	1	0	1	0	1	0	0	servile
servitude	0	0	0	0	0	1	0	0	0	0	قۇللۇق
sess	0	0	0	0	0	0	0	0	0	0	sess
session	0	0	0	0	0	0	0	0	0	0	session
sessions	0	0	0	0	0	0	0	0	0	0	يىغىن
set	0	0	0	0	0	0	0	0	0	0	set
setback	0	0	0	0	0	1	0	1	0	0	ئوڭۇشسىزلىق
sett	0	0	0	0	0	0	0	0	0	0	ئورۇنلاشتۇرۇش
setter	0	0	0	0	0	0	0	0	0	0	setter
settle	0	0	0	0	0	0	0	0	0	0	ھەل قىلىڭ
settled	0	0	0	0	0	0	0	0	0	0	ھەل بولدى
settler	0	0	0	0	0	0	0	0	0	0	ئولتۇراقلاشتۇرغۇچى
settlor	0	0	0	1	0	0	1	0	0	0	مۇقىملاشتۇرغۇچى
seventh	0	0	0	0	0	0	0	0	0	0	يەتتىنچى
seventy	0	0	0	0	0	0	0	0	0	0	يەتمىش
sever	0	0	0	0	0	1	0	0	0	0	sever
severable	0	0	0	0	0	0	0	0	0	0	ئايرىغىلى بولىدۇ
severally	0	0	0	0	0	0	0	0	0	0	كەسكىن
severance	0	0	0	0	0	0	0	1	0	0	ئايرىلىش
severely	0	0	0	0	0	0	0	0	0	0	ئېغىر
severity	0	0	0	0	0	0	0	0	0	0	ئېغىرلىق
sew	0	0	0	0	0	0	0	0	0	0	تىكىش
sewage	0	0	1	0	0	1	0	0	0	0	پاسكىنا سۇ
sewer	0	0	1	0	0	0	0	0	0	0	يۇندى
sewerage	0	0	1	0	0	1	0	0	0	0	پاسكىنا سۇ
sex	0	1	0	0	1	0	1	0	0	1	sex
sexuality	0	0	0	0	0	0	0	0	0	0	جىنسىي تۇرمۇش
sexy	0	0	0	0	0	0	0	0	0	0	sexy
shabby	0	0	1	0	0	1	0	0	0	0	shabby
shack	0	0	1	0	0	1	0	1	0	0	shack
shackle	1	1	1	1	0	1	0	1	0	0	كىشەن
shade	0	0	0	0	0	0	0	0	0	0	سايە
shades	0	0	0	0	0	0	0	0	0	0	سايە
shading	0	0	0	0	0	0	0	0	0	0	سايە
shadow	0	0	0	0	0	0	0	0	0	0	سايە
shadowy	0	0	0	0	0	0	0	0	0	0	سايە
shady	0	0	0	1	0	1	0	0	0	0	سايە
shaft	0	0	0	0	0	0	0	0	0	0	shaft
shag	0	0	0	0	0	0	0	0	0	0	shag
shaggy	0	0	0	0	0	0	0	0	0	0	shaggy
shake	0	0	0	0	0	0	0	0	0	0	سىلكىش
shaken	0	0	0	0	0	0	0	0	0	0	سىلكىنىپ كەتتى
shaking	0	0	0	1	0	1	0	0	0	0	تەۋرىنىش
shaky	1	1	0	1	0	1	0	0	0	0	تىترەپ كەتتى
sham	1	0	1	0	0	1	0	0	0	0	sham
shaman	0	0	0	0	0	0	0	0	0	0	شامان
shambles	0	0	0	0	0	1	0	0	0	0	shambles
shame	0	0	1	1	0	1	0	1	0	0	نومۇس
shameful	0	0	0	0	0	1	0	1	0	0	نومۇس
shameless	0	0	1	0	0	1	0	0	0	0	نومۇسسىز
shanghai	0	0	1	1	0	1	0	0	0	0	شاڭخەي
shank	0	0	0	1	0	0	0	0	0	0	shank
shanty	0	0	0	0	0	0	0	0	0	0	shanty
shape	0	0	0	0	0	0	1	0	0	0	شەكلى
shapely	0	0	0	0	0	0	1	0	0	0	شەكىللىك
share	0	1	0	0	1	0	1	0	0	1	share
shareholder	0	0	0	0	0	0	0	0	0	0	پايچىك
shark	0	0	0	0	0	1	0	0	0	0	لەھەڭ
sharpen	1	1	0	0	0	0	0	0	0	0	ئۆتكۈر
sharpened	0	0	0	0	0	0	0	0	0	0	ئۆتكۈرلەشتى
sharpener	0	0	0	0	0	0	0	0	0	0	ئۆتكۈر
sharpness	0	0	0	0	0	0	0	0	0	0	ئۆتكۈرلۈك
shatter	1	0	0	1	0	1	0	1	1	0	shatter
shattered	0	0	0	0	0	1	0	1	0	0	چېقىلىپ كەتتى
shave	0	0	0	0	0	0	0	0	0	0	ساقال قويۇش
shaving	0	0	0	0	0	0	0	0	0	0	ساقال قويۇش
shawl	0	0	0	0	0	0	0	0	0	0	shawl
sheaf	0	0	0	0	0	0	0	0	0	0	sheaf
shear	0	0	0	0	0	0	0	0	0	0	shear
shears	0	0	0	0	0	0	0	0	0	0	shears
sheath	0	0	0	0	0	0	0	0	0	0	sheath
sheathing	0	0	0	0	0	0	0	0	0	0	sheathing
shed	0	0	0	0	0	1	0	0	0	0	تۆكۈلگەن
sheen	0	0	0	0	0	0	0	0	0	0	sheen
sheep	0	0	0	0	0	0	0	0	0	0	قوي
sheer	0	0	0	0	0	0	0	0	0	0	sheer
sheet	0	0	0	0	0	0	0	0	0	0	ۋاراق
shelf	0	0	0	0	0	0	0	0	0	0	shelf
shell	1	0	0	1	0	1	0	1	1	0	shell
shellfish	0	0	0	0	0	0	0	0	0	0	shellfish
shelter	0	0	0	0	0	0	1	0	0	1	پاناھلىنىش ئورنى
shelved	0	0	0	0	0	1	0	0	0	0	ساقلاندى
shepherd	0	0	0	0	0	0	1	0	0	1	پادىچى
sheriff	0	0	0	0	0	0	0	0	0	1	sheriff
sherry	0	0	0	0	0	0	0	0	0	0	sherry
shield	0	0	0	0	0	0	0	0	0	0	قالقان
shift	0	0	0	0	0	0	0	0	0	0	shift
shifting	0	0	0	0	0	0	0	0	0	0	يۆتكەش
shilling	0	0	0	0	0	0	0	0	0	0	shilling
shimmer	0	0	0	0	0	0	0	0	0	0	shimmer
shin	0	0	0	0	0	0	0	0	0	0	shin
shine	0	0	0	0	0	0	1	0	0	0	پارلاق
shingle	0	0	0	0	0	0	0	0	0	0	shingle
shining	0	1	0	0	1	0	1	0	0	0	پارقىراپ تۇرىدۇ
shiny	0	0	0	0	0	0	0	0	0	0	پارقىراق
ship	0	1	0	0	0	0	0	0	0	0	پاراخوت
shipment	0	0	0	0	0	0	0	0	0	0	مال ئەۋەتىش
shipping	0	0	0	0	0	0	0	0	0	0	توشۇش
shipwreck	0	0	0	1	0	1	0	1	0	0	پاراخوت چۆكۈپ كېتىش
shire	0	0	0	0	0	0	0	0	0	0	shire
shirt	0	0	0	0	0	0	0	0	0	0	كۆڭلەك
shit	1	0	1	0	0	1	0	0	0	0	shit
shiver	1	1	0	1	0	1	0	1	0	0	تىترەپ كەتتى
shivering	0	0	0	0	0	0	0	0	0	0	تىترەپ كەتتى
shoals	0	0	0	0	0	0	0	0	0	0	shoals
shock	1	0	0	1	0	1	0	0	1	0	چۆچۈش
shockingly	0	0	0	0	0	0	0	0	1	0	كىشىنى ھەيران قالدۇرىدۇ
shoddy	1	0	1	0	0	1	0	0	0	0	shoddy
shoe	0	0	0	0	0	0	0	0	0	0	ئاياغ
shoemaker	0	0	0	0	0	0	0	0	0	0	ئاياغ ئايىغى
shoot	1	0	0	1	0	1	0	0	0	0	ئوق
shooter	0	0	0	1	0	0	0	0	0	0	مەرگەن
shooting	1	0	0	1	0	1	0	0	0	0	ئوق چىقىرىش
shop	0	0	0	0	0	0	0	0	0	0	دۇكان
shopkeeper	0	0	0	0	0	0	0	0	0	1	دۇكاندار
shoplifting	1	0	1	0	0	1	0	0	0	0	دۇكان ئېچىش
shopping	0	1	0	0	1	0	1	0	1	1	مال سېتىۋېلىش
shore	0	0	0	0	0	0	0	0	0	0	قىرغاق
shorn	0	0	0	0	0	0	0	0	0	0	شور
short	0	0	0	0	0	0	0	0	0	0	قىسقا
shortage	1	0	0	1	0	1	0	1	0	0	كەمچىل
shortcoming	0	0	0	0	0	1	0	0	0	0	كەمچىل
shorten	0	0	0	0	0	0	0	0	0	0	قىسقارتىڭ
shortening	0	0	0	0	0	0	0	0	0	0	قىسقارتىش
shorthand	0	0	0	0	0	0	0	0	0	0	shorthand
shortly	0	1	0	0	0	0	0	0	0	0	ئۇزۇن ئۆتمەي
shortness	0	0	0	0	0	0	0	0	0	0	قىسقا
shorts	0	0	0	0	0	0	0	0	0	0	كالتە ئىشتان
shot	1	0	0	1	0	1	0	1	1	0	ئوق
shotgun	0	0	0	0	0	0	0	0	0	0	مىلتىق
shoulder	0	0	0	0	0	0	1	0	0	1	مۈرىسى
shout	1	0	0	0	0	0	0	0	1	0	دەپ توۋلاڭ
shove	1	0	0	0	0	1	0	0	0	0	shove
shovel	0	0	0	0	0	0	0	0	0	0	گۈرجەك
shoveling	0	0	0	0	0	0	0	0	0	0	گۈرجەك
show	0	0	0	0	0	0	0	0	0	1	show
shower	0	0	0	0	0	0	0	0	0	0	مۇنچا
showing	0	0	0	0	0	0	0	0	0	0	كۆرسەتمەكتە
showy	0	0	0	0	0	1	0	0	0	0	showy
shrapnel	0	0	0	1	0	0	0	0	0	0	shrapnel
shred	0	0	0	0	0	0	0	0	0	0	shred
shrewd	0	0	0	0	0	0	1	0	0	0	زېرەك
shriek	1	0	0	1	0	1	0	1	1	0	shriek
shrill	1	0	0	1	0	1	0	0	1	0	shrill
shrimp	0	0	0	0	0	0	0	0	0	0	كەركىدان
shrine	0	0	0	0	0	0	0	0	0	0	مازار
shrink	0	0	0	1	0	1	0	1	0	0	تارىيىش
shrinking	0	0	0	0	0	0	0	0	0	0	كىچىكلەۋاتىدۇ
shroud	0	0	0	0	0	0	0	1	0	0	كېپەن
shrub	0	0	0	0	0	0	0	0	0	0	چاتقال
shrubbery	0	0	0	0	0	0	0	0	0	0	چاتقال
shrug	0	0	0	0	0	0	0	0	0	0	shrug
shrunk	0	0	0	0	0	1	0	0	0	0	كىچىكلەپ كەتتى
shudder	0	0	0	1	0	1	0	0	0	0	تىترەپ كەتتى
shuffle	0	0	0	0	0	0	0	0	0	0	shuffle
shuffling	0	0	0	0	0	0	0	0	0	0	تەۋرىنىش
shun	1	0	1	0	0	1	0	1	0	0	shun
shunt	0	0	0	0	0	0	0	0	0	0	shunt
shut	0	0	0	0	0	0	0	0	0	0	تاق
shutter	0	0	0	0	0	0	0	0	0	0	shutter
shuttle	0	0	0	0	0	0	0	0	0	0	شاپتۇل
sib	0	0	0	0	0	0	0	0	0	1	sib
sic	0	0	0	0	0	0	0	0	0	0	sic
sick	0	0	1	0	0	1	0	1	0	0	كېسەل
sickening	1	0	1	1	0	1	0	1	0	0	كېسەل
sickle	0	0	0	0	0	0	0	0	0	0	ئورغاق
sickly	0	0	1	0	0	1	0	1	0	0	كېسەل
sickness	0	0	1	1	0	1	0	1	0	0	كېسەل
side	0	0	0	0	0	0	0	0	0	0	side
sideboard	0	0	0	0	0	0	0	0	0	0	يان تەرەپ تاختىسى
sidestep	0	0	0	0	0	0	0	0	0	0	sidestep
sideways	0	0	0	0	0	0	0	0	0	0	يان تەرەپ
siege	0	0	0	0	0	0	0	0	0	0	قورشاۋ
siesta	0	0	0	0	0	0	0	0	0	0	siesta
sieve	0	0	0	0	0	0	0	0	0	0	ئەلگەك
sifting	0	0	0	0	0	0	0	0	0	0	sifting
sigh	0	0	0	0	0	0	0	0	0	0	ئاھ ئۇرغىن
sight	0	0	0	0	0	0	0	0	0	0	كۆرۈش
sign	0	0	0	0	0	0	0	0	0	0	ئىمزا
signal	0	0	0	0	0	0	0	0	0	0	سىگنال
signature	0	0	0	0	0	0	0	0	0	1	ئىمزا
significance	0	0	0	0	0	0	0	0	0	0	ئەھمىيىتى
significant	0	0	0	0	0	0	0	0	0	0	ئەھمىيەتلىك
signification	0	0	0	0	0	0	0	0	0	0	بەلگە
signify	0	1	0	0	0	0	0	0	0	0	بەلگە
signpost	0	0	0	0	0	0	0	0	0	0	signpost
silent	0	0	0	0	0	0	0	0	0	0	جىمجىت
silently	0	0	0	0	0	0	0	0	0	0	ئۈن-تىنسىز
silhouette	0	0	0	0	0	0	0	0	0	0	silhouette
silk	0	0	0	0	0	0	1	0	0	0	يىپەك
silken	0	0	0	0	0	0	0	0	0	0	يىپەك
silky	0	0	0	0	0	0	0	0	0	0	silky
sill	0	0	0	0	0	0	0	0	0	0	sill
silliness	0	0	0	0	0	0	0	0	0	0	silliness
silly	0	0	0	0	1	1	0	0	0	0	ئەخمەق
silt	0	0	0	0	0	0	0	0	0	0	silt
silver	0	0	0	0	0	0	0	0	0	0	كۈمۈش
silvery	0	0	0	0	0	0	0	0	0	0	كۈمۈش
similar	0	0	0	0	0	0	0	0	0	0	ئوخشىشىپ كېتىدۇ
similarity	0	0	0	0	0	0	0	0	0	0	ئوخشاشلىق
simile	0	0	0	0	0	0	0	0	0	0	ئوخشىتىش
simmer	1	1	0	0	0	0	0	0	0	0	قاينىتىڭ
simmering	0	1	0	0	0	0	0	0	0	0	قايناۋاتىدۇ
simple	0	0	0	0	0	0	0	0	0	0	ئاددىي
simples	0	0	0	0	0	0	0	0	0	0	simples
simplify	0	1	0	0	1	0	1	0	1	1	ئاددىيلاشتۇرۇڭ
simply	0	0	0	0	0	0	0	0	0	0	ئاددىي
simulate	0	0	0	0	0	0	0	0	0	0	تەقلىد قىلىش
simulated	0	0	0	0	0	0	0	0	0	0	تەقلىد قىلىنغان
simulating	0	0	0	0	0	0	0	0	0	0	تەقلىد قىلىش
simulation	0	0	0	0	0	0	0	0	0	0	تەقلىد قىلىش
simultaneous	0	0	0	0	0	0	0	0	0	0	بىرلا ۋاقىتتا
simultaneously	0	0	0	0	0	0	0	0	0	0	بىرلا ۋاقىتتا
