English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Sinhala Word
taint	0	0	0	0	0	1	0	1	0	0	අපිරිසිදු
taker	0	0	0	0	0	0	0	0	0	0	ගන්නා
tale	0	0	0	0	0	0	1	0	0	0	කතාවක
talent	0	0	0	0	0	0	1	0	0	0	දක්ෂතා
talented	0	0	0	0	0	0	0	0	0	0	දක්ෂයි
talisman	0	0	0	0	0	0	1	0	0	0	තලිස්මන්
talk	0	0	0	0	0	0	1	0	0	0	කතා කරනවා
talkative	0	0	0	0	0	0	0	0	0	0	කතා කරන
talker	0	0	0	0	0	0	0	0	0	0	කතා කරන්නා
tall	0	0	0	0	0	0	0	0	0	0	උස
tallies	0	0	0	0	0	0	0	0	0	0	උස
tallow	0	0	0	0	0	0	0	0	0	0	උස
tally	0	0	0	0	0	0	0	0	0	0	ගණන්
talons	1	0	0	1	0	1	0	0	0	0	තල
tambourine	0	0	0	0	0	0	0	0	0	0	රබන්
taming	0	0	0	0	0	0	0	0	0	0	හීලෑ කිරීම
tan	0	0	0	0	0	0	0	0	0	0	tan
tandem	0	0	0	0	0	0	0	0	0	1	ටැන්ඩම්
tang	0	0	0	0	0	0	0	0	0	0	ටැන්ග්
tangent	0	0	0	0	0	0	0	0	0	0	ස්පර්ශක
tangle	0	0	0	0	0	0	0	0	0	0	පැටලෙනවා
tangled	0	0	0	0	0	1	0	0	0	0	පැටලී ඇත
tank	0	0	0	0	0	0	0	0	0	0	ටැංකිය
tanned	0	0	0	0	0	0	1	0	0	0	පදම් කළා
tantalizing	0	1	0	0	1	1	1	0	1	0	තුෂ්නිම්භූත කිරීම
tantamount	0	0	0	0	0	0	0	0	0	1	සමානයි
tap	0	0	0	0	0	0	0	0	0	0	තට්ටු කරන්න
tape	0	0	0	0	0	0	0	0	0	0	ටේප්
taper	0	0	0	0	0	0	0	0	0	0	ෙට්පර්
tapering	0	0	0	0	0	0	0	0	0	0	පටිගත කිරීම
tapestry	0	0	0	0	0	0	0	0	0	0	රෙදිපිළි
tar	0	0	0	0	0	0	0	0	0	0	තාර
tardiness	0	0	0	0	0	1	0	0	0	0	ප්රමාදය
tardy	0	0	0	0	0	1	0	0	0	0	ප්රමාදයි
target	0	0	0	0	0	0	0	0	0	0	ඉලක්කය
tariff	1	0	1	0	0	1	0	0	0	0	තීරුබදු
tarnish	0	0	1	0	0	1	0	1	0	0	කැළල
tarry	0	0	0	0	0	1	0	0	0	0	tarry
tart	0	0	0	0	0	0	0	0	0	0	tart
tartan	0	0	0	0	0	0	0	0	0	0	ටාටන්
tartar	0	0	0	0	0	0	0	0	0	0	ටාටාර්
task	0	0	0	0	0	0	1	0	0	0	කාර්ය
tassel	0	0	0	0	0	0	0	0	0	0	ටැසල්
taste	0	0	0	0	0	0	0	0	0	0	රස
tasteful	0	0	0	0	0	0	1	0	0	0	රසවත්
tasteless	0	0	1	0	0	1	0	0	0	0	රස නැති
tasting	0	0	0	0	0	0	0	0	0	0	රස බැලීම
tasty	0	0	0	0	0	0	1	0	0	0	රසවත්
tat	0	0	0	0	0	0	0	0	0	0	tat
tattoo	0	0	0	0	0	0	0	0	0	0	පච්චය
taught	0	0	0	0	0	0	0	0	0	1	ඉගැන්නුවා
taunt	1	0	0	1	0	1	0	1	0	0	සමච්චල් කරනවා
taut	0	0	0	0	0	0	0	0	0	0	තද
tavern	0	0	0	0	0	0	0	0	0	0	තැබෑරුම්
tawny	0	0	1	0	0	0	0	0	0	0	tawny
tax	0	0	0	0	0	1	0	1	0	0	බද්ද
taxicab	0	0	0	0	0	0	0	0	0	0	කුලී රථය
taxonomy	0	0	0	0	0	0	0	0	0	0	වර්ගීකරණය
tea	0	0	0	0	0	0	0	0	0	0	තේ
teach	0	0	0	0	1	0	1	0	1	1	උගන්වනවා
teacher	0	0	0	0	0	0	1	0	0	1	ගුරු
teaching	0	0	0	0	0	0	0	0	0	0	ඉගැන්වීම
team	0	0	0	0	0	0	0	0	0	1	කණ්ඩායම
tearful	0	0	1	1	0	0	0	1	0	0	කඳුළු පිරි
tease	1	1	0	0	0	1	0	1	0	0	උසුළු විසුළු කරන්න
teaser	0	0	0	0	0	0	0	0	0	0	ටීසර්
teasing	1	0	0	1	0	1	0	0	0	0	උසුළු විසුළු කිරීම
teat	0	0	0	0	0	0	0	0	0	0	තනපුඩු
technical	0	0	0	0	0	0	0	0	0	0	කාර්මික
technicality	0	0	0	0	0	0	0	0	0	0	තාක්ෂණික
technician	0	0	0	0	0	0	0	0	0	0	කාර්මිකයා
technology	0	0	0	0	0	0	1	0	0	0	තාක්ෂණය
ted	0	0	0	0	0	0	0	0	0	0	ted
tedious	0	0	0	0	0	1	0	0	0	0	වෙහෙසකරයි
tedium	0	0	0	0	0	1	0	0	0	0	වෙහෙසකරයි
teeming	0	0	1	0	0	0	0	0	0	0	පිරී ඉතිරී යනවා
teens	0	0	0	0	0	1	1	0	0	0	නව යෞවනයන්
teeth	0	0	0	0	0	0	0	0	0	0	දත්
teflon	0	0	0	0	0	0	0	0	0	0	ටෙෆ්ලෝන්
telegram	0	0	0	0	0	0	0	0	0	0	විදුලි පණිවුඩ
telegraph	0	0	0	0	0	0	0	0	0	0	විදුලි පණිවුඩ
telephone	0	0	0	0	0	0	0	0	0	0	දුරකථන
telescope	0	0	0	0	0	0	0	0	0	0	දුරේක්ෂය
telescopic	0	0	0	0	0	0	0	0	0	0	දුරේක්ෂ
television	0	0	0	0	0	0	0	0	0	0	රූපවාහිනිය
teller	0	0	0	0	0	0	0	0	0	0	කියන්නා
telling	0	0	0	0	0	0	0	0	0	0	කියනවා
telltale	0	0	0	0	0	0	0	0	0	0	කියන්න
temper	0	0	0	0	0	0	0	0	0	0	කෝපය
tempera	0	0	0	0	0	0	0	0	0	0	tempera
temperament	0	0	0	0	0	0	0	0	0	0	ස්වභාවය
temperance	0	0	0	0	0	0	1	0	0	0	සංයමය
temperate	0	0	0	0	0	0	0	0	0	1	සෞම්ය
temperature	0	0	0	0	0	0	0	0	0	0	උෂ්ණත්වය
tempered	0	0	0	0	0	0	1	0	0	0	කෝපයට පත් විය
tempest	1	1	0	1	0	1	0	1	1	0	කුණාටුව
temple	0	0	0	0	0	0	0	0	0	0	පන්සල
temporal	0	0	0	0	0	0	0	0	0	0	තාවකාලික
temporarily	0	0	0	0	0	0	0	0	0	0	තාවකාලිකව
temporary	0	0	0	0	0	0	0	0	0	0	තාවකාලික
tempt	0	0	0	0	0	0	0	0	0	0	පෙළඹවීම
temptation	0	0	0	0	0	1	0	0	0	0	පෙළඹවීම
tempting	0	0	0	0	0	0	0	0	0	0	පෙළඹවීම
ten	0	0	0	0	0	0	0	0	0	0	දස
tenable	0	0	0	0	0	0	1	0	0	0	දරාගත හැකි
tenacious	0	0	0	0	0	0	1	0	0	0	දෘඪ
tenacity	0	0	0	0	0	0	1	0	0	0	ස්ථාවරත්වය
tenancy	0	0	0	0	0	0	1	0	0	0	කුලී නිවැසියන්
tenant	0	0	0	0	0	0	1	0	0	0	කුලී නිවැසියා
tendency	0	0	0	0	0	0	0	0	0	0	නැඹුරුව
tender	0	0	0	0	1	0	1	0	0	1	ටෙන්ඩර්
tenderness	0	0	0	0	1	0	1	0	0	0	මුදු මොළොක් බව
tending	0	0	0	0	0	0	0	0	0	0	සාත්තු කරනවා
tendon	0	0	0	0	0	0	0	0	0	0	කණ්ඩරාව
tenement	0	0	0	0	0	1	0	0	0	0	කුලී නිවාසය
tenet	0	0	0	0	0	0	0	0	0	0	මූලධර්මය
tenets	0	0	0	0	0	0	0	0	0	0	මූලධර්ම
tenfold	0	0	0	0	0	0	0	0	0	0	දස ගුණයකින්
tennis	0	0	0	0	0	0	0	0	0	0	ටෙනිස්
tense	0	0	0	0	0	0	0	0	0	0	ආතතිය
tensile	0	0	0	0	0	0	0	0	0	0	ආතන්ය
tension	1	0	0	0	0	0	0	0	0	0	ආතතිය
tent	0	0	0	0	0	0	0	0	0	0	කූඩාරම
tentacle	0	0	0	0	0	0	0	0	0	0	කූඩාරම
tentative	0	0	0	0	0	0	0	0	0	0	තාවකාලික
tenth	0	0	0	0	0	0	0	0	0	0	දහවන
tenths	0	0	0	0	0	0	0	0	0	0	දසයෙන්
tenuous	0	0	0	0	0	0	0	0	0	0	සිහින්
tenure	0	0	0	0	0	0	0	0	0	0	ධුර කාලය
tepid	0	0	0	0	0	0	0	0	0	0	උෂ්ණාධික
term	0	0	0	0	0	0	0	0	0	0	වාරය
terminal	0	0	0	1	0	1	0	1	0	0	පර්යන්තය
terminate	0	0	0	0	0	0	0	1	0	0	අවසන් කරන්න
termination	0	0	0	0	0	1	0	1	0	0	අවසන් කිරීම
terminus	0	0	0	0	0	0	0	0	0	0	පර්යන්තය
termite	0	0	1	0	0	1	0	0	0	0	වේයන්
terms	0	0	0	0	0	0	0	0	0	0	කොන්දේසි
tern	0	0	0	0	0	0	0	0	0	0	ටර්න්
ternary	0	0	0	0	0	0	0	0	0	0	ත්‍රිත්ව
terrace	0	0	0	0	0	0	0	0	0	0	ටෙරස්
terrestrial	0	0	0	0	0	0	0	0	0	0	භෞමික
terrible	1	0	1	1	0	1	0	1	0	0	භයානකයි
terribly	0	0	0	0	0	0	0	1	0	0	දරුණු ලෙස
terrier	0	0	0	0	0	0	0	0	0	0	ටෙරියර්
terrific	0	0	0	0	0	0	0	1	0	0	බිහිසුණු
territorial	0	0	0	0	0	0	0	0	0	0	භෞමික
territory	0	0	0	0	0	0	0	0	0	0	භූමිය
terror	0	0	0	1	0	1	0	0	0	0	භීෂණය
terrorism	1	0	1	1	0	1	0	1	0	0	ත්රස්තවාදය
terrorist	1	0	1	1	0	1	0	1	1	0	ත්රස්තවාදී
terrorize	1	0	0	1	0	1	0	1	0	0	භීතියට පත් කරන්න
terse	0	0	0	0	0	0	0	0	0	0	දැඩි
tertiary	0	0	0	0	0	0	0	0	0	0	තෘතියික
test	0	0	0	0	0	0	0	0	0	0	පරීක්ෂණය
testament	0	1	0	0	0	0	0	0	0	1	ගිවිසුම
testify	0	0	0	0	0	0	0	0	0	0	සාක්ෂි දෙනවා
testimonial	0	0	0	0	0	0	0	0	0	0	සහතිකය
testimony	0	0	0	0	0	0	0	0	0	1	සාක්ෂිය
tetanus	0	0	1	0	0	1	0	0	0	0	ටෙටනස්
tether	0	0	0	0	0	1	0	0	0	0	ටෙදර්
tethered	0	0	0	0	0	0	0	0	0	0	බැඳ ඇත
tetrahedral	0	0	0	0	0	0	0	0	0	0	tetrahedral
text	0	0	0	0	0	0	0	0	0	0	පෙළ
textbook	0	0	0	0	0	0	0	0	0	0	පෙළ පොත
textile	0	0	0	0	0	0	0	0	0	0	රෙදිපිළි
textural	0	0	0	0	0	0	0	0	0	0	පාඨමය
texture	0	0	0	0	0	0	0	0	0	0	වයනය
thankful	0	0	0	0	1	0	1	0	0	0	ස්තුතිවන්ත වෙනවා
thanksgiving	0	0	0	0	1	0	1	0	0	0	ස්තුති දීම
thatch	0	0	0	0	0	0	0	0	0	0	පිට්ටනිය
thaw	0	0	0	0	0	0	0	0	0	0	දියවීම
theater	0	0	0	0	0	0	0	0	0	0	රංග ශාලාව
theatrical	0	0	0	0	0	0	0	0	0	0	රංගමය
theft	1	0	1	1	0	1	0	1	0	0	සොරකම
theism	0	0	1	0	0	1	0	0	0	0	දේවවාදය
theistic	0	0	0	0	0	0	0	0	0	0	දේවවාදී
theme	0	0	0	0	0	0	0	0	0	0	තේමාව
theocracy	0	0	0	0	0	0	0	0	0	0	දිව්යාණ්ඩුව
theocratic	1	0	0	1	0	1	0	1	0	1	දිව්යාණ්ඩුමය
theologian	0	0	0	0	0	0	0	0	0	0	දේවධර්මාචාර්ය
theological	0	0	0	0	0	0	0	0	0	1	දේවධර්මීය
theology	0	1	0	0	0	0	0	0	0	0	දේවධර්මය
theorem	0	0	0	0	0	0	0	0	0	1	ප්රමේයය
theoretical	0	0	0	0	0	0	1	0	0	0	න්යායික
theory	0	1	0	0	0	0	0	0	0	1	න්යාය
therapeutic	0	0	0	0	1	0	1	0	0	1	චිකිත්සක
therapeutics	0	0	0	0	0	0	1	0	0	0	චිකිත්සක
thereabouts	0	0	0	0	0	0	0	0	0	0	ඒ ගැන
thereof	0	0	0	0	0	0	0	0	0	0	එයින්
therewith	0	0	0	0	0	0	0	0	0	0	ඒ සමග
thermal	0	0	0	0	0	0	0	0	0	0	තාප
thermocouple	0	1	0	0	0	0	0	0	0	0	තාපජ යුගලය
thermodynamics	0	0	0	0	0	0	0	0	0	0	තාප ගති විද්යාව
thermometer	0	0	0	0	0	0	0	0	0	1	උෂ්ණත්වමානය
thermostat	0	0	0	0	0	0	0	0	0	0	උෂ්ණත්ව පාලකය
thesaurus	0	0	0	0	0	0	0	0	0	0	නිබන්ධනය
thesis	0	0	0	0	0	0	0	0	0	0	නිබන්ධනය
thick	0	0	0	0	0	0	0	0	0	0	ඝනයි
thicken	0	0	0	0	0	0	0	0	0	0	ඝන වෙනවා
thickening	0	0	0	0	0	0	0	0	0	0	ඝන වීම
thicket	0	0	0	0	0	0	0	0	0	0	ඝනකම
thickness	0	0	0	0	0	0	0	0	0	0	ඝණකම
thief	1	0	1	1	0	1	0	1	1	0	හොරා
thimble	0	0	0	0	0	0	0	0	0	0	thimble
thin	0	0	0	0	0	0	0	0	0	0	සිහින්
thing	0	0	0	0	0	0	0	0	0	0	දෙයක්
things	0	0	0	0	0	0	0	0	0	0	දේවල්
thinker	0	0	0	0	0	0	1	0	0	0	චින්තකයා
thinking	0	0	0	0	0	0	0	0	0	0	සිතමින්
thirds	0	0	0	0	0	0	0	0	0	0	තුනෙන් එකක්
thirst	0	1	0	0	0	0	0	1	1	0	පිපාසය
thirsty	0	0	0	0	0	1	0	0	0	0	පිපාසයෙන්
thirteen	0	0	0	0	0	0	0	0	0	0	දහතුන
thirteenth	0	0	0	1	0	0	0	0	0	0	දහතුන්වන
thistle	0	0	0	0	0	0	0	0	0	0	thistle
thither	0	0	0	0	0	0	0	0	0	0	එතනට
thong	0	0	0	0	0	0	0	0	0	0	තොන්ග්
thorn	0	0	0	0	0	1	0	0	0	0	කටු
thorny	0	0	0	1	0	1	0	0	0	0	කටු සහිත
thoroughbred	0	0	0	0	0	0	1	0	0	0	throoughbred
thoroughfare	0	0	0	0	0	0	0	0	0	0	මාර්ගය
thought	0	1	0	0	0	0	0	0	0	0	කියලා හිතුවා
thoughtful	0	0	0	0	0	0	1	0	0	1	කල්පනාකාරී
thoughtfulness	0	0	0	0	0	0	1	0	0	0	කල්පනාකාරී බව
thoughtless	1	0	1	0	0	1	0	0	0	0	හිතුවක්කාරයි
thoughts	0	0	0	0	0	0	0	0	0	0	සිතුවිලි
thousand	0	0	0	0	0	0	0	0	0	0	දහසක්
thrash	1	0	1	1	0	1	0	1	0	0	තැලීම
thread	0	0	0	0	0	0	0	0	0	0	නූල්
threat	1	0	0	1	0	1	0	0	0	0	තර්ජනයක්
threaten	1	1	0	1	0	1	0	0	0	0	තර්ජනය
threatening	1	0	1	1	0	1	0	0	0	0	තර්ජනය කරනවා
threefold	0	0	0	0	0	0	0	0	0	0	තුන් ගුණයකින්
thresh	1	0	0	1	0	1	0	1	0	0	කමත
threshold	0	0	0	0	0	0	0	0	0	0	එළිපත්ත
thrice	0	0	0	0	0	0	0	0	0	0	තුන් වතාවක්
thrift	0	0	1	0	0	0	1	0	0	1	අරපිරිමැස්ම
thrifty	0	0	0	0	0	0	0	0	0	0	සකසුරුවම්
thrill	0	1	0	1	1	0	1	0	1	0	ත්‍රාසජනකයි
thrilling	0	1	0	0	1	0	1	0	1	0	විස්මයජනක
thriving	0	1	0	0	1	0	1	0	0	0	දියුණු වෙනවා
throat	0	0	0	0	0	0	0	0	0	0	උගුර
throb	0	0	0	1	0	1	0	1	0	0	ගැහෙනවා
throbbing	0	0	0	0	0	0	0	0	0	0	ගැහෙනවා
throne	0	0	0	0	0	0	1	0	0	1	සිංහාසනය
throng	0	0	0	0	0	0	0	0	0	0	සෙනඟ
throttle	1	0	0	0	0	1	0	0	0	0	තෙරපුම
throw	0	0	0	0	0	0	0	0	0	0	විසි කරනවා
thrush	0	0	0	0	0	0	0	0	0	0	තෙරපුම
thrust	0	0	0	0	0	0	0	0	0	0	තෙරපුම
thud	0	0	0	0	0	0	0	0	0	0	තඩ්
thug	1	0	1	1	0	1	0	0	0	0	මැරයා
thumb	0	0	0	0	0	0	0	0	0	0	මාපටැඟිල්ල
thump	1	0	0	0	0	1	0	0	0	0	thump
thumping	0	0	0	1	0	0	0	0	0	0	තඩි බෑම
thunder	0	0	0	0	0	0	0	0	0	0	ගිගුරුම්
thunderbolt	0	0	0	0	0	0	0	0	0	0	අකුණු සැර
thundering	1	0	0	1	0	1	0	0	0	0	ගිගුරුම් දීම
thunderstorm	0	0	0	0	0	0	0	0	0	0	ගිගුරුම් සහිත වැසි
thwart	0	0	0	0	0	1	0	0	1	0	බාධා කරන්න
thyme	0	0	0	0	0	0	0	0	0	0	මාර්ග වර්ණනය
tiara	0	0	0	0	0	0	0	0	0	0	ටියාරා
tick	0	0	0	0	0	0	0	0	0	0	ටික් කරන්න
ticker	0	0	0	0	0	0	0	0	0	0	ටිකර්
ticket	0	0	0	0	0	0	0	0	0	0	ටිකට්
tickle	0	1	0	0	1	0	1	0	1	1	කිති කවනවා
ticklish	0	0	0	0	0	0	0	0	0	0	ticklish
tidal	0	0	0	0	0	0	0	0	0	0	වඩදිය
tidbit	0	0	0	0	0	0	0	0	0	0	tidbit
tide	0	0	0	0	0	0	0	0	0	0	වඩදිය
tidings	0	0	0	0	0	0	0	0	0	0	පුවත්
tie	0	0	0	0	0	0	0	0	0	0	ටයි පටිය
tier	0	0	0	0	0	0	0	0	0	0	ස්ථරය
tiff	1	0	0	0	0	1	0	0	0	0	tiff
tiger	0	0	0	0	0	0	0	0	0	0	කොටියා
tighten	1	0	0	0	0	0	0	0	0	0	තද කරන්න
tightness	0	0	0	0	0	0	0	0	0	0	තද ගතිය
tights	0	0	0	0	0	0	0	0	0	0	තද කලිසම්
tilde	0	0	0	0	0	0	0	0	0	0	ටිල්ඩ්
tile	0	0	0	0	0	0	0	0	0	0	ටයිල්
tiling	0	0	0	0	0	0	1	0	0	0	ටයිල් කිරීම
till	0	0	0	0	0	0	0	0	0	0	දක්වා
tillage	0	0	0	0	0	0	0	0	0	0	වගාව
tiller	0	0	0	0	0	0	0	0	0	0	ගොවියා
tilt	0	0	0	0	0	0	0	0	0	0	ඇලවීම
tilting	0	0	0	0	0	0	0	0	0	0	ඇලවීම
timber	0	0	0	0	0	0	0	0	0	0	දැව
timberland	0	0	0	0	0	0	0	0	0	0	දැව බිම්
timbre	0	0	0	0	0	0	0	0	0	0	දැවමය
time	0	1	0	0	0	0	0	0	0	0	කාලය
timeliness	0	0	0	0	0	0	0	0	0	0	කාලෝචිත බව
timely	0	0	0	0	0	0	1	0	0	0	කාලෝචිත
timepiece	0	0	0	0	0	0	0	0	0	0	කාලසටහන
timid	0	0	0	1	0	1	0	1	0	0	නිවටයි
timidity	0	1	0	1	0	1	0	0	0	0	නිවටකම
tin	0	0	0	0	0	0	0	0	0	0	ටින්
tincture	0	0	0	0	0	0	0	0	0	0	tincture
tine	0	0	0	0	0	0	0	0	0	0	ටින් කරන්න
tinge	0	0	0	0	0	0	0	0	0	0	තින්ග්
tingle	0	0	0	0	0	0	0	0	0	0	හිරි වැටීම
tingling	0	0	0	0	0	0	0	0	0	0	හිරි වැටීම
tinker	0	0	0	0	0	0	0	0	0	0	ටින්කර්
tinkering	0	0	0	0	0	0	0	0	0	0	ටින්කරින්
tinnitus	0	0	0	0	0	0	0	0	0	0	කන් ඇසීම
tinsel	0	0	0	0	1	0	1	0	0	0	ටින්සල්
tint	0	0	0	0	0	0	0	0	0	0	ටින්ට්
tiny	0	0	0	0	0	0	0	0	0	0	කුඩා
tip	0	0	0	0	0	0	0	0	0	0	ඉඟිය
tipsy	0	0	0	0	0	1	0	0	0	0	ඉඟි සහිත
tirade	1	0	1	0	0	1	0	0	0	0	වංකකම
tire	0	0	0	0	0	0	0	0	0	0	ටයරය
tired	0	0	0	0	0	1	0	0	0	0	මහන්සියි
tiredness	0	0	0	0	0	1	0	0	0	0	තෙහෙට්ටුව
tiresome	0	0	0	0	0	1	0	0	0	0	වෙහෙසකරයි
tissue	0	0	0	0	0	0	0	0	0	0	පටක
tit	0	0	0	0	0	1	0	0	0	0	tit
titanic	0	0	0	0	0	0	0	0	0	0	ටයිටැනික්
tithe	0	0	0	0	0	0	0	0	0	0	දසයෙන් කොටස
title	0	0	0	0	0	0	1	0	0	1	ශීර්ෂය
titled	0	0	0	0	0	0	0	0	0	0	මාතෘකා කර ඇත
titty	0	0	0	0	0	0	0	0	0	0	titty
titular	0	0	0	0	0	0	0	0	0	0	නාමික
toad	0	0	1	0	0	1	0	0	0	0	මැඩියා
toast	0	0	0	0	1	0	1	0	0	0	ටෝස්ට්
tobacco	0	0	0	0	0	1	0	0	0	0	දුම්කොළ
toby	0	0	0	0	0	0	0	0	0	0	ටෝබි
tod	0	0	0	0	0	0	0	0	0	0	ටොඩ්
today	0	0	0	0	0	0	0	0	0	0	අද
toe	0	0	0	0	0	0	0	0	0	0	ඇඟිල්ල
toga	0	0	0	0	0	0	0	0	0	0	ටෝගා
toil	0	0	0	0	0	0	0	0	0	0	මහන්සි වෙනවා
toilet	0	0	1	0	0	1	0	0	0	0	වැසිකිළිය
toils	0	0	0	0	0	1	0	0	0	0	මහන්සි වෙනවා
token	0	0	0	0	0	0	0	0	0	0	සංකේතය
tolerance	0	0	0	0	0	0	0	0	0	0	ඉවසීම
tolerant	0	0	0	0	0	0	1	0	0	0	ඉවසන
tolerate	1	0	0	0	0	1	0	1	0	0	ඉවසනවා
toleration	0	0	0	0	0	0	1	0	0	0	ඉවසීම
toll	0	0	0	0	0	0	0	0	0	0	බදු
tomahawk	0	0	0	0	0	0	0	0	0	0	tomahawk
tomb	0	0	0	0	0	0	0	1	0	0	සොහොන් ගෙය
tomcat	0	0	0	0	0	0	0	0	0	0	tomcat
tome	0	0	0	0	0	0	0	0	0	0	මට
tomorrow	0	1	0	0	0	0	0	0	0	0	හෙට
ton	0	0	0	0	0	0	0	0	0	0	ටොන්
tone	0	0	0	0	0	0	0	0	0	0	ස්වරය
tong	0	0	0	0	0	0	0	0	0	0	ටොං
tongs	0	0	0	0	0	0	0	0	0	0	අඬු
tongue	0	0	0	0	0	0	0	0	0	0	දිව
tonic	0	0	0	0	0	0	0	0	0	0	ටොනික්
tonnage	0	0	0	0	0	0	0	0	0	0	ටොන් ප්රමාණය
tonsils	0	0	0	0	0	0	0	0	0	0	ටන්සිල්
tooling	0	0	0	0	0	0	0	0	0	0	මෙවලම්
tooth	0	0	0	0	0	0	0	0	0	0	දත
toothache	0	0	0	1	0	1	0	0	0	0	දත් කැක්කුම
toothed	0	0	0	0	0	0	0	0	0	0	දත් ඇති
toothless	0	0	0	0	0	0	0	0	0	0	දත් නැති
top	0	1	0	0	0	0	1	0	0	1	ඉහළ
topaz	0	0	0	0	0	0	0	0	0	0	තෝපස්
topic	0	0	0	0	0	0	0	0	0	0	මාතෘකාව
topical	0	0	0	0	0	0	0	0	0	0	මාතෘකා
topographic	0	0	0	0	0	0	0	0	0	0	භූගෝලීය
topographical	0	0	0	0	0	0	0	0	0	0	භූගෝලීය
topography	0	0	0	0	0	0	0	0	0	0	භූ විෂමතාව
topple	0	0	0	0	0	0	0	0	1	0	පෙරළන්න
tor	0	0	0	0	0	0	0	0	0	0	tor
torch	0	0	0	0	0	0	0	0	0	0	පන්දම
torment	1	0	0	1	0	1	0	1	0	0	වද දෙනවා
torn	0	0	0	0	0	1	0	0	0	0	ඉරා ඇත
tornado	0	0	0	1	0	0	0	0	0	0	ටොනාඩෝ
torpedo	1	0	0	0	0	1	0	0	0	0	ටෝර්පිඩෝ
torrent	0	0	0	1	0	0	0	0	0	0	ටොරන්ට්
torrid	0	0	0	0	0	1	0	0	0	0	ටොරිඩ්
torsion	0	0	0	0	0	0	0	0	0	0	ව්යවර්ථය
torso	0	0	0	0	0	0	0	0	0	0	කඳ
tort	0	0	0	0	0	1	0	0	0	0	tort
tortious	1	0	1	0	0	1	0	0	0	0	කටුක
tortoise	0	0	0	0	0	0	0	0	0	0	කැස්බෑවා
tortuous	0	0	0	0	0	0	0	0	0	0	කටුක
torture	1	1	1	1	0	1	0	1	0	0	වධහිංසා පැමිණවීම
toss	0	0	0	0	0	0	0	0	0	0	කාසියේ වාසිය
total	0	0	0	0	0	0	0	0	0	0	සමස්ත
totality	0	0	0	0	0	0	0	0	0	0	සම්පූර්ණත්වය
totally	0	0	0	0	0	0	0	0	0	0	සම්පූර්ණයෙන්ම
tote	0	0	0	0	0	0	0	0	0	0	tote
totem	0	0	0	0	0	0	0	0	0	0	totem
touch	0	0	0	0	0	0	0	0	0	0	ස්පර්ශ කරන්න
touched	0	0	0	0	0	1	0	0	0	0	ස්පර්ශ කළා
touching	0	0	0	0	0	0	0	0	0	0	ස්පර්ශ කිරීම
touchy	1	0	0	0	0	1	0	1	0	0	ස්පර්ශය
tough	0	0	0	0	0	1	0	1	0	0	දැඩි
toughness	1	0	0	1	0	0	1	0	0	1	දැඩි බව
tour	0	0	0	0	0	0	0	0	0	0	සැරිය
tourist	0	0	0	0	0	0	0	0	0	0	සංචාරක
tourmaline	0	0	0	0	0	0	0	0	0	0	tourmaline
tournament	0	0	0	0	0	0	0	0	0	0	තරඟාවලිය
tourniquet	0	0	0	0	0	0	0	0	0	0	තරඟාවලිය
tout	0	0	0	0	0	0	0	0	0	0	ටෝට්
tow	0	0	0	0	0	0	0	0	0	0	ඇදගෙන යාම
towel	0	0	0	0	0	0	0	0	0	0	තුවායක්
tower	0	0	0	0	0	0	1	0	0	0	කුළුණ
towering	0	1	0	1	0	0	1	0	0	0	කුළුණු
town	0	0	0	0	0	0	0	0	0	0	නගරය
townhouse	0	0	0	0	0	0	0	0	0	0	නගර නිවස
toxic	0	0	1	0	0	1	0	0	0	0	විෂ සහිත
toxicology	0	0	0	0	0	0	0	0	0	0	විෂ විද්යාව
toxin	0	0	0	1	0	1	0	0	0	0	විෂ ද්රව්ය
toy	0	0	0	0	0	0	0	0	0	0	සෙල්ලම් බඩු
trace	0	0	0	0	0	0	0	0	0	0	හෝඩුවාවක්
traces	0	0	0	0	0	0	0	0	0	0	හෝඩුවාවන්
trachea	0	0	0	0	0	0	0	0	0	0	ශ්වාසනාලය
tracing	0	0	0	0	0	0	0	0	0	0	ලුහුබැඳීම
track	0	1	0	0	0	0	0	0	0	0	ධාවන පථය
tract	0	0	0	1	0	0	0	0	0	0	පත්රිකාවක්
tractable	0	0	0	0	0	0	0	0	0	0	ලබා ගත හැකි
traction	0	0	0	0	0	0	0	0	0	0	කම්පනය
tractor	0	0	0	0	0	0	0	0	0	0	ට්රැක්ටරය
trade	0	0	0	0	0	0	0	0	0	1	වෙළඳ
trader	0	0	0	0	0	0	0	0	0	0	වෙළෙන්දා
tradesman	0	0	0	0	0	0	0	0	0	0	වෙළෙන්දා
trading	0	0	0	0	0	0	0	0	0	0	වෙළඳාම
tradition	0	0	0	0	0	0	0	0	0	0	සම්ප්රදාය
traditional	0	0	0	0	0	0	1	0	0	0	සම්ප්රදායික
traffic	0	0	0	0	0	0	0	0	0	0	ගමනාගමනය
tragedy	0	0	0	1	0	1	0	1	0	0	ඛේදවාචකය
tragic	0	0	0	0	0	1	0	0	0	0	ඛේදනීය
trail	0	0	0	0	0	0	0	0	0	0	මංපෙත්
train	0	0	0	0	0	0	0	0	0	0	දුම්රිය
trained	0	0	0	0	0	0	0	0	0	0	පුහුණු කළා
